entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AcquiredPatents,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfReport,DateOfGeneralMeeting,DeferredIncomeAssets,DescriptionOfAuditor,ExternalExpenses,FixturesFittingsToolsAndEquipment,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,Inventories,LandAndBuildings,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,OtherProvisions,PayablesToGroupEnterprises,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermInvestments,ShorttermInvestmentsInAssociates,ShorttermInvestmentsInGroupEnterprises,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivablesFromGroupEnterprises,ShorttermTradeReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TradePayables,TypeOfAuditorAssistance,WorkInProgress,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,DebtToBanks,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
26638194,2017-01-01,2017-12-31,ctx10,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2017-01-01,2017-12-31,ctx12,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2017-01-01,2017-12-31,ctx14,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2017-01-01,2017-12-31,ctx16,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,-72206.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2017-01-01,2017-12-31,ctx6,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,-72206.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,-50000.0,0.0,-12227.0,-9106.0,0.0,-71334.0,-62227.0,-873.0,,,,,,,,,,,,,,,,,,,
26638194,2017-01-01,2017-12-31,ctx8,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2017-12-31,2017-12-31,ctx18,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,152000.0,125000.0,2000.0,45076.0,44565.0,150000.0,150000.0,152000.0,107435.0,150000.0,62360.0,0.0,0.0,-80435.0,107435.0,2000.0,0.0,2000.0,
26638194,2018-01-01,2018-12-31,ctx1,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,-64796.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,-50000.0,0.0,-7709.0,-7089.0,0.0,-64798.0,-57709.0,2.0,,,,,,,,,,,,,,,,,,,
26638194,2018-01-01,2018-12-31,ctx15,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,-64796.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
26638194,2018-01-01,2018-12-31,ctx19,,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q1L2I5Lzg0L2Y1NjctNDFlNC1hZWFmLWY3NWJiMzlkZmE0Yg.pdf,http://regnskaber.virk.dk/49183662/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2I3LzU3L2UzLzA2OWUtNDk4OS05NTE3LWE0NGI0Mjg0MjdhMA.xml,0.0,2900 Hellerup,Bernstorffsvej 19,2670 Greve,Ole Larsensvej 1,0.0,Regnskabsklasse B,0.0,2019-05-15,2019-05-15,0.0,statsautoriseret revisor,0.0,0.0,34213798.0,26638194.0,33883889.0,mne10047,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,JÃ¸rn Ahn,JA Trading ApS,XBRL Takeoff ApS,0.0,0.0,0.0,Gentofte den 15. maj 2019,0.0,2017-01-01,2017-12-31,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Gentofte,2018-12-31,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,KÃ¸benhavn,0.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:27232206,indberetninger-20180424,2.5097342,26638194.0,AWruKBwnRYGX6_YTIAsl,2019-05-25T08:43:19.219Z,2019-05-25T08:42:46.412Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-85-YW,2019-05-25T08:42:46.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
