entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
30206835,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,35000.0,34606.0,Statsautoriseret revisor,25000.0,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,243000.0,Fredericia,2016-01-01,2016-12-31,-253000.0,-253000.0,-10000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,0.0,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,,,
30206835,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,-253000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,,,
30206835,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,2428000.0,1000.0,125000.0,-2388000.0,2427000.0,2428000.0,4816000.0,1120000.0,1120000.0,2427000.0,3690000.0,2427000.0,-2513000.0,0.0,3696000.0,6000.0,,,,,
30206835,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,125000.0,,,,,,,,,,,,,,,,,
30206835,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,-2512612.0,,,,,,,,,,,,,,,,,
30206835,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,311454.0,2739382.0,,,
30206835,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,757928.0,34606.0,Statsautoriseret revisor,-4292.0,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,248450.0,Fredericia,2016-01-01,2016-12-31,-1010670.0,-1010670.0,-762220.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,0.0,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
30206835,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,-1010670.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,,,
30206835,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,-1010670.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,,,
30206835,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1Lzk4LzZjLzVkL2IwZTQtNDAwMy1hODg1LWIyZmUwYTMzZWNlZA.pdf,http://regnskaber.virk.dk/53860203/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2M1L2JhL2YzLzkxY2MtNDg4Ny05YjMwLTBkZjcxNDdmZjZjZQ.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,PallasvÃ¦nget 21,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejerne i LR ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-09,2007-01-23,2018-03-09,,34606.0,Statsautoriseret revisor,,20222670.0,30206835.0,20222670.0,mne31367,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LR ApS.,723322.0,Ãrsrapport,872393.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Sivaranjan Sangaralingam,LR ApS,BDO Statsautoriseret revisionsaktieselskab,,Fredericia,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2017-12-31,2017-01-01,true,2018-03-09,Kolding,,urn:ofk:oid:25253656,indberetninger-20180424,2.5124316,30206835.0,,2018-04-04T14:50:01.014Z,2018-04-03T09:29:44.051Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-96-NW,2018-04-03T09:29:44.227Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
