entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
32476422,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,-97936.0,-12750.0,32476422.0,193847.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,13046.0,37904.0,2015-07-01,2016-06-30,224330.0,108017.0,-12750.0,2017-06-30,2016-07-01,5350.0,true,false,-16313.0,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,101200.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,23130.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,4539926.0,199277.0,125000.0,2621961.0,4532427.0,4539926.0,7500.0,1841705.0,1792452.0,49253.0,1841705.0,2422684.0,101200.0,4306227.0,2422684.0,7500.0,76260.0,0.0,76260.0,7500.0
32476422,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,781700.0,5350.0,32476422.0,198992.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,1375.0,37090.0,2015-07-01,2016-06-30,840749.0,1021757.0,5350.0,2017-06-30,2016-07-01,5350.0,true,false,181008.0,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,103400.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,737349.0,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,,,,,,,,,,,,,,,,,,,,
32476422,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzAxLzgwLzE3Lzk5N2EtNDQwMy05NTJjLTE2NmMxNWY2MTg4ZQ.xhtml,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzQ0L2E5L2I5L2ZjZGItNGZjNy05NTA4LTEwMmU1NDhkMTg1Yw.pdf,http://regnskaber.virk.dk/22467423/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2VjLzQzL2QzLzAwM2QtNDEyMC1iN2FlLTZlZmZiZDliZGE1Ng.xml,true,Kgs. Lyngby,2800.0,72.0,Amundsensvej,2800 Kgs. Lyngby,Amundsensvej 72,Regnskabsklasse B,2017-09-29,,,32476422.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kasper Borup Andersen,Jyske Bank,KASPER BORUP HOLDING ApS,Kasper Borup Andersen,,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,5350.0,true,false,,false,true,Ingen bistand,urn:ofk:oid:24548497,indberetninger-20180424,2.59278,32476422.0,,2018-03-27T17:57:09.146Z,2017-09-30T11:44:43.370Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-32-GE,2017-09-30T11:44:43.506Z,5381002.0,235921.0,125000.0,3440305.0,5271975.0,5381002.0,109027.0,1940697.0,1909703.0,30994.0,1940697.0,3204384.0,103400.0,5043575.0,3204384.0,109027.0,0.0,109027.0,0.0,0.0
