entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
20408073,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,-41666.0,46132.0,Statsautoriseret revisor,-1446607.0,1705896.0,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,-77757.0,-90441.0,2925.0,KÃ¸benhavn,-133664.0,130107.0,130107.0,217623.0,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,-17742.0,0.0,Formand,RevisionspÃ¥tegning,-1217444.0,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20408073,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,130107.0,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20408073,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,1739676.0,6620.0,600000.0,1687392.0,1564.0,-11898450.0,52284.0,686561.0,1739676.0,13638126.0,10125654.0,10125654.0,52284.0,307135.0,2014.0,52284.0,686561.0,-12498450.0,312481.0,3512472.0,2806846.0,994211.0,707506.0,86010.0,283127.0,,,,
20408073,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,
20408073,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,-12498450.0,,,,,,,,,,,,,,,,,,,,,,,
20408073,2015-01-01,2015-01-01,c195,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,10125654.0,,,,,,,,,,,,,,,,,
20408073,2015-01-01,2015-01-01,c88,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,671099.0,723383.0,,
20408073,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,-46131.0,46132.0,Statsautoriseret revisor,-1408084.0,11687940.0,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,-74629.0,-101014.0,24.0,KÃ¸benhavn,-89884.0,10132735.0,10132735.0,10233725.0,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,-15105.0,0.0,Formand,RevisionspÃ¥tegning,-1228466.0,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
20408073,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,10132735.0,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20408073,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzcxLzQ1LzQ2L2IwZmItNDBmMy1iMmYzLTdmN2ZiZTdhMGQ2ZA.pdf,http://regnskaber.virk.dk/37080402/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2E3L2QwLzJlL2M2Y2ItNGMyOS05MjFhLWE3ZmRiYzg4ZGVmMQ.xml,1.0,178000.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,KÃ¸benhavn Ã,2100.0,5.0,Sundkrogsgade,2680 SolrÃ¸d Strand,Vinmarken 18,1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-07-04,1997-09-01,2016-07-04,,46132.0,Statsautoriseret revisor,,,20222670.0,20408073.0,20222670.0,Ãrsrapport,10125654.0,0.0,Per Frost Jensen,TorbjÃ¶rn Jernberg,Joachim Koschier,Danske Bank,Kromann Reumert,BÃ¶we Systec A/S,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,,SolrÃ¸d,2015-12-31,2015-01-01,2016-07-04,KÃ¸benhavn,,,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22820141,indberetninger-20180424,2.5122871,20408073.0,,2018-03-28T15:44:33.298Z,2016-07-06T13:35:09.903Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-16-NS,2016-07-06T13:35:10.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
