entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
32890423,2010-10-01,2010-10-01,c450,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
32890423,2010-10-01,2010-10-01,c474,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
32890423,2010-10-01,2011-09-30,c123,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,-24000.0,,,,,,,,,,,,,,,
32890423,2010-10-01,2011-09-30,c3,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,-24000.0,-27000.0,3000.0,-24000.0,-27000.0,,,,,,,,,,,
32890423,2010-10-01,2011-09-30,c475,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,-24000.0,,,,,,,,,,,,,,,
32890423,2011-09-30,2011-09-30,c4,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,56000.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,56000.0,80000.0,56000.0,56000.0,0.0,56000.0,-24000.0,0.0,56000.0,0.0,
32890423,2011-09-30,2011-09-30,c452,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
32890423,2011-09-30,2011-09-30,c476,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,-24000.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
32890423,2011-10-01,2011-10-01,c181,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
32890423,2011-10-01,2011-10-01,c199,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8vcGRmcy8zMjg5MDQyMztBcFM0NzMxMjI7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32409823/Y3ZyLmRrOi8veGJybHMvWC0yOEM0QTU1Ni0yMDEzMDIxNF8xNDA5NDRfNTM3.xml,4050  Skibby,Sydmarken 17,4300 HolbÃ¦k,Havnegade 2,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 1. maj 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-05,2013-02-05,2010-05-01,2013-02-05,Andre eksterne omkostninger omfatter omkostninger til administration.,-24186.0,32890423.0,33780524.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for Baneparken Lyngerup ApS.,Ãrsrapport,Bjarne Nielsen,Bjarne Nielsen,Baneparken Lyngerup ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Skibby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skibby,2012-09-30,2011-10-01,2013-02-05,HolbÃ¦k,47594759.0,urn:ofk:oid:20683561,indberetninger-20180424,2.5117235,32890423,,2018-04-01T16:14:16.196Z,2013-02-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.805,2013-02-14T23:00:00.000Z,,,,,,,,,,,,,,,,
