entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,ImpairmentLossesOfPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,NameOfAuditFirm,DisposalsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
30716973,2013-01-01,2013-01-01,c244,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,956000.0,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-01-01,2013-01-01,c289,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,2637736.0,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-01-01,2013-12-31,c180,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,385041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-01-01,2013-12-31,c290,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,385041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-01-01,2013-12-31,c4,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,385041.0,-957.0,100409.0,-6660.0,-195377.0,597410.0,19794.0,0.0,106277.0,315291.0,337.0,295497.0,337.0,477833.0,211260.0,914947.0,92792.0,92792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-12-31,2013-12-31,c363,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,7028627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-12-31,2013-12-31,c442,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,367818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716973,2013-12-31,2013-12-31,c5,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,3978777.0,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,3228050.0,11514953.0,1622009.0,956000.0,4649298.0,37042.0,6865655.0,11514953.0,7536176.0,2860232.0,367818.0,6865655.0,5325.0,22142.0,6865655.0,3022777.0,43779.0,4308126.0,4168395.0,42732.0,3027289.0,0.0,0.0,7138.0,47895.0,2960967.0,,,,,,
30716973,2014-01-01,2014-01-01,c208,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7983111.0,,,,,
30716973,2014-01-01,2014-01-01,c217,,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2FlL2ExLzk0LzRhZTItNGExZi05OWY4LTk4Mjg3ZTc5ZjM0MA.pdf,http://regnskaber.virk.dk/37961703/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M0Lzc2LzlhL2Y3YjgtNGJkZS05NzkyLTMyY2NlZTNmZDJhNA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,0.0,Statsaut. revisor,,30716973.0,0.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 6 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377094,indberetninger-20180424,2.5097342,30716973.0,,2018-03-31T00:01:44.839Z,2015-05-30T14:48:14.226Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-VG,2015-05-30T14:48:14.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37514.0,-37514.0,,,,
