entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherShorttermReceivables,OtherTaxExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShorttermTradePayables,ShorttermTradeReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
36483830,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,1765.0,ae@ehlersadvokatfirma.dk,-26224.0,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,-123.0,1660.0,-6185.0,2017-01-01,2017-12-31,-21927.0,-28112.0,-27989.0,2018-12-31,2018-01-01,false,3000.0,22500.0,0.0,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,-21927.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,22468.0,12937.0,50000.0,22468.0,7871.0,22146.0,22468.0,322.0,-1034.0,-27854.0,322.0,1356.0,9531.0
36483830,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,3756.0,ae@ehlersadvokatfirma.dk,1364.0,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,-195.0,1660.0,-569.0,2017-01-01,2017-12-31,-2018.0,-2587.0,-2392.0,2018-12-31,2018-01-01,false,3000.0,22500.0,0.0,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,-2018.0,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,,,,,,,,,,,,,
36483830,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJmL2U2L2VlLzU0YzEtNGUyMy04NmE1LThiMWRmZjQxNjUxZg.xhtml,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzg3LzNjLzY4Lzk2NzMtNGE2YS04Y2U3LTc5NjFlZTkyZjMzZQ.pdf,http://regnskaber.virk.dk/03838463/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE0LzBhLzJkLzQ2MTYtNDAxZi1iMGExLTM4MTUzNTM1YWFjZA.xml,true,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-27,,ae@ehlersadvokatfirma.dk,,36483830.0,Ãrsrapport,Anders Ehlers,EHLERS ADVOKATANPARTSSELSKAB,Anders Ehlers,,1660.0,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,3000.0,22500.0,,60682345.0,false,true,true,true,true,true,Ingen bistand,urn:ofk:oid:27617016,indberetninger-20180424,2.59278,36483830.0,AWuWQ1ktIXJRhhXBLeOt,2019-06-27T00:09:13.008Z,2019-06-27T00:08:43.699Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-PC,2019-06-27T00:08:43.952Z,46284.0,15344.0,50000.0,46284.0,8440.0,20129.0,46284.0,26155.0,5775.0,-29871.0,26155.0,17380.0,30940.0
