entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity
36557931,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,0.0,0.0,0.0,0.0,36557931.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,0.0,0.0,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,1.0,1.0,1.0,1.0,1.0,1.0
36557931,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,0.0,0.0,0.0,0.0,36557931.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,0.0,0.0,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,,,,,,
36557931,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzIxL2RiLzNjLzk2ZTQtNDJhZC1iNWU1LWE5MDI3OTUxNTEyNw.xhtml,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2RhLzljL2Q4Lzk4ODYtNDc3YS05OTk3LTVlOGZkNjMxMTc4MQ.pdf,http://regnskaber.virk.dk/13975563/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzJiLzA5L2MyLzQ1NmMtNDgwZC1hZjQxLTYyMTY3OTNkMDg3ZA.xml,false,KÃ¸benhavn Ã,2100.0,"24, 2 tv",Marstalsgade,2100 KÃ¸benhavn,"Marstalsgade 24, 2. tv",Regnskabsklasse B,2018-03-05,,,,,36557931.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Randgaard,PHILIP RANDGAARD HOLDING IVS,Philip Randgaard,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:25134716,indberetninger-20180424,2.5955422,36557931.0,,2018-04-04T03:20:40.021Z,2018-03-05T20:13:45.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-KC,2018-03-05T20:13:46.225Z,1.0,1.0,1.0,1.0,1.0,1.0
