entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
70322315,2017-06-01,2018-05-31,c5,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,16210.0,Statsautoriseret revisor,35892.0,-203410.0,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,2655.0,4791.0,Lyngby,2017-06-01,2018-05-31,-253376.0,-253376.0,-255512.0,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322315,2017-06-01,2018-05-31,c7,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,140533.0,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322315,2017-06-01,2018-05-31,c9,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,-393909.0,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322315,2018-05-31,2018-05-31,c11,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,4881865.0,428141.0,200000.0,4200684.0,0.0,0.0,4838970.0,632181.0,4881865.0,42895.0,49000.0,49000.0,681181.0,3667670.0,40305.0,42373.0,632181.0,140533.0,4498437.0,3667670.0,42895.0,104873.0,62500.0,2590.0,,,,
70322315,2018-06-01,2018-06-01,c12,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,
70322315,2018-06-01,2018-06-01,c13,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,4498437.0,,,,,,,,,,,,,,,,,,,,,
70322315,2018-06-01,2018-06-01,c14,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,140533.0,,,,,,,,,,,,,,,,,,,,,
70322315,2018-06-01,2018-06-01,c15,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,4838970.0,,,,,,,,,,,,,,,,,,,,,
70322315,2018-06-01,2019-05-31,c0,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,16210.0,Statsautoriseret revisor,119947.0,-192601.0,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,2103923.0,3882.0,Lyngby,2017-06-01,2018-05-31,-2428799.0,-2428799.0,-328758.0,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,,,,,,,,,,,,,,,,,,,140533.0,,,
70322315,2018-06-01,2019-05-31,c1,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYzLzQ2LzA0LzUyOGUtNGIxNS05OWE2LTlmMGMwYzIwODMxNQ.xhtml,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2ViL2E4LzYzL2Q2ZTMtNGFiNy05N2U2LTEwY2U3ZWZkMTdhNg.pdf,http://regnskaber.virk.dk/51322307/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzIwL2U5LzMwL2IyNmQtNDFkYS05M2VjLTVlZTZiOWNhYjM2OA.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Kgs. Lyngby,2800.0,41.0,Gadevangen,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i C.G.S. Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-01,2019-10-30,,Statsautoriseret revisor,,,70322315.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,SÃ¸ren Girbo-SÃ¸rensen,C.G.S. DANMARK ApS,MBA Revision ApS/Michael Bo Andersen,,,Lyngby,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-01,Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27968855,indberetninger-20180424,2.5925775,70322315.0,AW4ePtOwIXJRhhXBPErF,2019-10-30T19:57:45.793Z,2019-10-30T19:57:43.234Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-CZ-23-KV,2019-10-30T19:57:43.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,33150482.0,MBA STATSAUTORISERET REVISIONSANPARTSSELSKAB,
