entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,ExchangeRateLoss,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,LongtermLiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,Ships,ShorttermDebtToOtherCreditInstitutions,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
36400331,2014-10-07,2015-12-31,c58,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,0.0,0.0,Regnskabsklasse B,1072.0,2017-06-20,2017-06-20,911809.0,816229.0,6160.0,1909229.0,33771231.0,36400331.0,35258000.0,Ãrsrapport,1368.0,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,795943.0,8971.0,788415.0,2014-10-07,2015-12-31,209376.0,997420.0,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,1072.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2014-10-07,2015-12-31,c73,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,209376.0,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2015-12-31,2015-12-31,c243,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,17657391.0,13497391.0,4160000.0,1040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2015-12-31,2015-12-31,c74,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,17657391.0,,,,19791352.0,910045.0,12022.0,1703161.0,230163.0,221398.0,365035.0,19791352.0,19569954.0,17657391.0,18088191.0,3647.0,331.0,18088191.0,365035.0,209376.0,18088191.0,1040000.0,330189.0,1912563.0,0.0,428081.0,20102.0,538727.0,177485.0,,,,,,
36400331,2016-01-01,2016-01-01,c113,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,12022.0,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2016-01-01,2016-01-01,c131,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,209378.0,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2016-01-01,2016-01-01,c220,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911809.0,19000000.0,,,,
36400331,2016-01-01,2016-12-31,c104,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,-273512.0,616861.0,Regnskabsklasse B,-578705.0,2017-06-20,2017-06-20,816229.0,816229.0,24851.0,67085.0,33771231.0,36400331.0,35258000.0,Ãrsrapport,7766.0,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,704433.0,13269.0,671816.0,2014-10-07,2015-12-31,-1204952.0,-749144.0,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,-235356.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400331,2016-01-01,2016-12-31,c12,,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBlL2ZjL2E0L2VmYWYtNDkxYS1hZjA2LWRlNDNmNmIyY2RlZQ.pdf,http://regnskaber.virk.dk/13300463/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2NkLzNmL2QzLzdlYmEtNDUyYi05YTU2LWM3NWMzOWRlMzUyNg.xml,245554.0,DK,Hellerup,2900.0,44.0,Strandvejen,Danmark,DK,Hellerup,2900.0,10.0,Tuborg Parkvej,5000 Odense C,Havnegade 36,,,Regnskabsklasse B,,2017-06-20,2017-06-20,,816229.0,,,33771231.0,36400331.0,35258000.0,Ãrsrapport,,Thor Stadil,Thomas NÃ¸rballe Mikkelsen,Thorco Isabella ApS,Thornico Holding A/S,,,,2014-10-07,2015-12-31,,,Gentofte,2016-12-31,2016-01-01,2017-06-20,Hellerup,,formand,RevisionspÃ¥tegning,urn:ofk:oid:24280053,indberetninger-20180424,2.5124266,36400331,,2018-03-29T17:31:45.335Z,2017-06-22T12:41:16.853Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-82-MY,2017-06-22T12:41:17.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Line Hedam,PricewaterhouseCoopers,
