entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
21208078,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,-4550.0,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,-4550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,0.0,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,,,
21208078,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,-4550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,,,
21208078,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,125000.0,125000.0,116211.0,125000.0,8789.0,125000.0,125000.0,1.0,125000.0,8789.0,-8789.0,8789.0,,,,
21208078,2016-01-01,2016-01-01,c667,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,125000.0,,,
21208078,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,125000.0,,,,,,,,,,,,,
21208078,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,-8789.0,,,,,,,,,,,,,
21208078,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,-3750.0,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,-3750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,0.0,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
21208078,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,,,Ivan Andersen
21208078,2016-01-01,2016-12-31,c12,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,,,Andrea Welzel
21208078,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzEzL2EyL2E1L2U4NTYtNDg0Ni1iMjk1LTgwNDIyM2Y5NTBkOQ.pdf,http://regnskaber.virk.dk/87080212/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2MzLzU0LzI3LzIzNzYtNGQ5NC04YmYzLWY2MDI0NjRlMTU3MQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,48.0,Danmarksgade,9982 AalbÃ¦k,Centralvej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i CF Flight ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-15,1998-10-02,2017-06-29,Statsautoriseret revisor,,20222670.0,21208078.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CF Flight ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ivan Vinther Andersen,Ivan Andersen,Spar Nord Bank A/S,CF Flight ApS,BDO Statsautoriseret revisionsaktieselskab,AalbÃ¦k,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-06-15,SÃ¦by,,urn:ofk:oid:24322546,indberetninger-20180424,2.512265,21208078.0,,2018-03-27T10:01:43.775Z,2017-07-03T08:06:09.214Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-55-FM,2017-07-03T08:06:09.333Z,,,,,,,,,,,,,,,,
