entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermReceivables
30896939,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,19035.0,2016-05-04,2016-05-04,sg@invconsult.dk,38715.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,1082730.0,1577469.0,Holte,2014-01-01,2014-12-31,2112349.0,2695855.0,38715.0,2015-12-31,2015-01-01,57750.0,false,false,583506.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,80000.0,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,2032349.0,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,8769007.0,5009.0,125000.0,2508250.0,8365595.0,1497360.0,8769007.0,403412.0,1639.0,4763397.0,247270.0,403412.0,401773.0,6260757.0,4516127.0,2450157.0,53084.0,1497360.0,80000.0,8160595.0,2450157.0,53084.0
30896939,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,14896.0,2016-05-04,2016-05-04,sg@invconsult.dk,48104.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,6740.0,3027681.0,1100760.0,Holte,2014-01-01,2014-12-31,3497067.0,4169805.0,48104.0,2015-12-31,2015-01-01,63000.0,false,false,672738.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,80000.0,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,3417067.0,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y0Lzg5LzgzLzBkYjItNDMwNi1iNGM1LWIwMWY0ODIxY2JlMw.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Y0LzQyLzljLzMwNmUtNDYxMi1hZDg4LWUyM2Y2NDA1ZTIzMA.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzQ0L2RkLzNlL2M0NWYtNDViMi1iNjE0LTMyODNiMmU2YmRjZA.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2016-05-04,2016-05-04,sg@invconsult.dk,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Merete Bratsbjerg,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22353369,indberetninger-20180424,2.5949414,30896939.0,,2018-03-28T19:10:39.451Z,2016-05-12T12:41:53.819Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-28-KR,2016-05-12T12:41:53.951Z,12094628.0,1573279.0,125000.0,4494522.0,11782614.0,1497360.0,12094628.0,312014.0,0.0,6102746.0,163215.0,312014.0,312014.0,7600106.0,5939531.0,2921243.0,0.0,1497360.0,80000.0,11577614.0,2921243.0,0.0
