entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermReceivables
30896939,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,11893.0,2015-03-18,2015-03-18,2679328.0,19607.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,1430699.0,1229022.0,-80150.0,Holte,2013-01-01,2013-12-31,2205123.0,2679328.0,19607.0,0.0,0.0,2014-12-31,2014-01-01,31500.0,474205.0,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,80000.0,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,2125123.0,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,6587678.0,82782.0,125000.0,1158963.0,6333246.0,1497360.0,6587678.0,254432.0,48.0,3931355.0,1493076.0,254432.0,254384.0,5428715.0,2438279.0,958014.0,118167.0,1497360.0,80000.0,6208396.0,958014.0,118167.0
30896939,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,19035.0,2015-03-18,2015-03-18,2695855.0,38715.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,1082730.0,1577469.0,-80150.0,Holte,2013-01-01,2013-12-31,2112349.0,2695855.0,38715.0,0.0,0.0,2014-12-31,2014-01-01,57750.0,583506.0,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,80000.0,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,2032349.0,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8vcGRmcy8zMDg5NjkzOTtBcFM0MTMxNzk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93969803/Y3ZyLmRrOi8veGJybHMvWC1DRUNDMEQwQS0yMDE1MDMxOF8xMTMwMDlfOTU5.xml,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,2840 Holte,RÃ¸nnebÃ¦rvej 72,Regnskabsklasse B,,2015-03-18,2015-03-18,,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,3059.0,,,-80150.0,Holte,2013-01-01,2013-12-31,,,,0.0,0.0,2014-12-31,2014-01-01,,,Ingen bistand,urn:ofk:oid:18889278,indberetninger-20180424,2.5118406,30896939.0,,2018-03-30T18:05:53.287Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-105.550,2015-03-18T23:00:00.000Z,8769007.0,5009.0,125000.0,2508250.0,8365595.0,1497360.0,8769007.0,403412.0,1639.0,4763397.0,247270.0,403412.0,401773.0,6260757.0,4516127.0,2450157.0,53084.0,1497360.0,80000.0,8160595.0,2450157.0,53084.0
