entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfExtraordinaryDividendDistributedAfterEndOfReportingPeriod,DateOfGeneralMeeting,ExtraordinaryDividendDistributedAfterEndOfReportingPeriod,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LandAndBuildings,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables
30896939,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,34576.0,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,-21826.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,2471.0,1250400.0,464146.0,KÃ¸benhavn,2017-01-01,2017-12-31,1425694.0,1659094.0,-52981.0,0.0,2018-12-31,2018-01-01,12750.0,false,233400.0,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,300000.0,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,1125694.0,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,15468974.0,51847.0,125000.0,7338361.0,14704365.0,15468974.0,764609.0,660203.0,8130613.0,292199.0,684196.0,23993.0,8130613.0,7838414.0,6064015.0,1222499.0,300000.0,14279365.0,6064015.0,80413.0,1222499.0,80413.0
30896939,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,16083.0,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,-16083.0,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,5508.0,430826.0,17520.0,KÃ¸benhavn,2017-01-01,2017-12-31,426309.0,426755.0,-16083.0,0.0,2018-12-31,2018-01-01,0.0,false,446.0,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,3500000.0,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-3073691.0,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
30896939,2018-01-01,2018-12-31,c8,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ViLzhiLzc4L2Y5ZWItNDMxNS04NjJkLWYyYTdkNmIwOGNjMg.xhtml,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1Lzc0L2E5L2RmLzlkZWItNGRjNS1hMjM3LWI0OTE3NzBhZWVkOQ.pdf,http://regnskaber.virk.dk/93969803/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzU2L2YzLzAyL2JmYTUtNDc0Yy04YmE0LWM2YzdiZDAxYzY0Mw.xml,true,Danmark,DK,RingkjÃ¸bing,6950.0,2.0,Torvet,Holte,2840.0,72.0,RÃ¸nnebÃ¦rvej,1668 KÃ¸benhavn V,"Mysundegade 22, 2tv",31155.0,0.0,Regnskabsklasse B,,2019-03-21,2019-01-01,2019-03-21,2000000.0,2000000.0,,30896939.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Gjelstrup,SÃ¸ren Gjelstrup,Merete Bratsbjerg,Vestjysk Bank,ASCASO ApS,SÃ¸ren Gjelstrup,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:26860249,indberetninger-20180424,2.5949402000000004,30896939.0,AWmgIUPuRYGX6_YTGF8L,2019-03-21T12:02:28.669Z,2019-03-21T12:02:07.806Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-46-VJ,2019-03-21T12:02:08.044Z,,,,,,,,,,,,,,,,,,,,,,
