entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
14485902,2016-01-01,2016-12-31,ID_20,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,116570.0,17437247.0,46 15 51 60,22074372.0,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,333330.0,4222.0,0.0,Karlslunde,2016-01-01,2016-12-31,3263514.0,4191447.0,4520555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,927933.0,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2016-01-01,2016-12-31,ID_22,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,-3263514.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2016-12-31,2016-12-31,ID_18,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,11908475.0,3132984.0,200000.0,6978799.0,4056881.0,232971.0,4683510.0,13195.0,11908475.0,7089137.0,702740.0,702740.0,4929676.0,3084877.0,4929676.0,762457.0,762457.0,2948710.0,908171.0,6386397.0,55000.0,3142032.0,3845815.0,0.0,104488.0,3845815.0,,,
14485902,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,121615.0,18146988.0,46 15 51 60,18170857.0,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,246550.0,3960.0,16396.0,Karlslunde,2016-01-01,2016-12-31,-306380.0,-356732.0,-114142.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,-50352.0,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485902,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjeld ThÃ¸rup,Bestyrelsesmedlem,
14485902,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Frederik Rehfeld,Bestyrelsesformand,
14485902,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen  Stender,Bestyrelsesmedlem,
14485902,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2UwLzY5L2I3Lzg4MTItNGExMS1iZTIyLWEyM2IyNzA4MTc1ZA.pdf,http://regnskaber.virk.dk/20958441/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzgzLzEyLzRiLzNhZTQtNDMyMC1hNTEyLTFlZGY3MjU1OWM5MA.xml,true,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Ãfeldt Centrene ApS,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-25,2018-04-25,1990-08-01,2018-04-25,,,46 15 51 60,,35050469.0,14485902.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ãfeldt Centrene ApS.,Ãrsrapport,JÃ¸rn Christensen,Jens Frederik Rehfeld,AC Revision Aps,Danske Bank,Steffen Schleimann (H),Ãfeldt Centrene ApS,AC Revision Aps,,,,Karlslunde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Greve, 253",2017-12-31,2017-01-01,false,2018-04-25,Nakskov,,46 15 24 28,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:25703395,indberetninger-20180424,2.5124277999999998,14485902.0,AWPKQn1G0wkEsASktYqO,2018-06-04T10:05:46.444Z,2018-06-04T10:05:43.626Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-97-VQ,2018-06-04T10:05:43.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex  Ãfeldt,Bestyrelsesmedlem,
