entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfTaxExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29191387,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",-7.0,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",5500.0,Slagelse,2015-07-01,2016-06-30,5493.0,5493.0,-7.0,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,,
29191387,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,5493.0,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,,
29191387,2016-06-30,2016-06-30,c7,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,98218.0,1074.0,300000.0,98218.0,98218.0,98218.0,-201782.0,97144.0,97144.0,,
29191387,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,98218.0,,,,,,
29191387,2016-07-01,2016-07-01,c8,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,300000.0,,,,,,
29191387,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,-201782.0,,,,,,
29191387,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",-2500.0,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",4850.0,Slagelse,2015-07-01,2016-06-30,2350.0,2350.0,-2500.0,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,,
29191387,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,21696382.0,"REVISORERNE DALSGAARD,STAHL & WÃLDIKE STATSAUTORISERET REVISIONSAPS"
29191387,2016-07-01,2017-06-30,c11,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,,
29191387,2016-07-01,2017-06-30,c12,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY1LzcyL2Y5LzVhNGMtNDVmOC05ODYxLWVmOThhYmJkZWMyYg.xhtml,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2JlLzE3L2I1L2JkOGQtNGRmZi1hZDM2LTJkNjA3ZTkyY2NhYw.pdf,http://regnskaber.virk.dk/78319192/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzFkLzMzLzZjOGEtNDRhZi04NzFmLTcxMGUxNmJlZmMwNQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,RÃ¥dhuspladsen,Slagelse,4200.0,22.0,RosengÃ¥rden,4200 Slagelse,Nytorv 8,Til den daglige ledelse for Slagelsetryk Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-06,2017-09-12,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Skat af Ã¥rets resltat er beregnet til kr. 0. Udskudt skat af underskud er beregnet med 22%, til i alt tkr. 51 (negativ). BelÃ¸bet er ikke aktiveret.</p>",,29191387.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Frank Hansen,Frank Bo Hansen,Nordea,SLAGELSETRYK INVEST ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,Slagelse,2015-07-01,2016-06-30,2350.0,,,2017-06-30,2016-07-01,true,false,2017-09-06,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24493275,indberetninger-20180424,2.5953746,29191387.0,,2018-03-27T15:20:10.608Z,2017-09-12T09:10:50.341Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AT-69-VF,2017-09-12T09:10:50.520Z,,,,,,,,,,,
