entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,RemunerationOfManagementCategory,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RemunerationOfManagementCategories,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,DepreciationOfPropertyPlantAndEquipment
33372507,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,500000.0,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,19820693.0,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-01-01,c744,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,2000000.0,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c109,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,92465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c127,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,92465.0,,1.0,153750.0,0.0,132756.0,338300.0,147244.0,334834.0,159124.0,43608.0,280000.0,97988.0,-64602.0,0.0,5523.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,92465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-01-01,2016-12-31,c745,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,,,,,,,,,,,,,,,,,1500000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2RkL2U1L2JkLzgzMzUtNGI4OC1hMzgyLWYzMjJhY2EwNWQwMA.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzBiLzYyL2ZiL2I4ZDktNDM2MC1hNmQwLTY1Y2Y3MDZiZDMxMQ.xml,34724.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-19,2018-02-19,2010-12-21,2018-02-20,statsautoriseret revisor,1634724.0,mail@kroyerpedersen.dk,20413158.0,0.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",143856.0,Holstebro,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-12-31,2017-01-01,2018-02-19,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25086216,indberetninger-20180424,2.5118406,33372507.0,,2018-04-03T23:10:08.807Z,2018-02-23T07:54:43.473Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-17-CS,2018-02-23T07:54:43.685Z,,,,,,,,,,,,,,,,,,,,20440877.0,10277389.0,500000.0,13583377.0,922500.0,1895000.0,20440877.0,27719.0,2440000.0,6857500.0,2440000.0,2936008.0,27719.0,45100.0,4417500.0,1600000.0,1500000.0,18413158.0,2936008.0,27719.0,369980.0,0.0,324880.0,,,,,,
