entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,RemunerationOfManagementCategory,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RemunerationOfManagementCategories,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment
33372507,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,500000.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,18413158.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,1500000.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,-1396955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c127,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,103045.0,,1.0,171575.0,360000.0,14025.0,380700.0,90751.0,0.0,295826.0,55931.0,104776.0,103045.0,-573481.0,360000.0,0.0,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,-1396955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,,,,,,,,,,,,,,,,,1500000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33372507,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzMxLzdjLzQxLzkzYjctNGMwNS05MTExLWMzYjIyN2U3ZTNhYQ.pdf,http://regnskaber.virk.dk/70527333/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VlLzgzLzA1L2ViZjItNDdkYS1iYjhkLTI1Y2Y4ZTQwMjcwOQ.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Holstebro,7500.0,22.0,Rudesvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-18,2019-02-18,2010-12-21,2019-02-19,statsautoriseret revisor,mail@kroyerpedersen.dk,19016203.0,89224918.0,33372507.0,89224918.0,mne18620,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for KjÃ¦rgaard-Frederiksen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Lars Frederiksen,Lars Frederiksen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",KjÃ¦rgaard-Frederiksen Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",107986.0,Holstebro,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2018-12-31,2018-01-01,29708.0,2019-02-18,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26710724,indberetninger-20180424,2.5118406,33372507.0,AWkLa20Net7j816D4MMt,2019-02-20T15:00:38.485Z,2019-02-20T14:59:42.788Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-14-AU,2019-02-20T14:59:43.084Z,,,,,,,,,,,,,,,,,,,,19190702.0,9367267.0,500000.0,14104777.0,768750.0,1877175.0,19190702.0,174499.0,2440000.0,5085925.0,2440000.0,4566644.0,174499.0,25189.0,2645925.0,1500000.0,17016203.0,4566644.0,174499.0,170866.0,143856.0,1821.0,,,,,,
