entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersExtendedReview,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
27219861,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",259798.0,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,43284.0,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,-26665.0,1234996.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,20816.0,6635.0,6635.0,Aarhus,2017-01-01,2017-12-31,891068.0,1150866.0,-69949.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,259798.0,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,,
27219861,2017-01-01,2017-12-31,c183,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,,
27219861,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,785268.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,,
27219861,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,,
27219861,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,5409692.0,503678.0,125000.0,4894950.0,5409692.0,514742.0,4856014.0,25000.0,0.0,4856014.0,4831014.0,105800.0,4664150.0,514742.0,50000.0,50000.0,0.0,0.0,242822.0,15000.0,,
27219861,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,125000.0,,,,,,,,,,,,,,,,,,
27219861,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,4664150.0,,,,,,,,,,,,,,,,,,
27219861,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,105800.0,,,,,,,,,,,,,,,,,,
27219861,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",100100.0,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,50289.0,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,54910.0,506556.0,Ãrsrapport,1337.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,32947.0,7992.0,6655.0,Aarhus,2017-01-01,2017-12-31,386122.0,486222.0,4621.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,100100.0,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
27219861,2018-01-01,2018-12-31,c181,,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzMzL2Y3L2U5L2I5OGMtNDg0Yi1iNzczLTJmMDI5YzIyODZlYQ.pdf,http://regnskaber.virk.dk/16891272/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2UxLzJiL2RiL2IzNjItNGE2Yy05ZGZhLTEyZTk2MTFkNWMyNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Marselisvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Mi Me Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-08,2003-06-23,2019-06-08,Statsautoriseret revisor,-105800.0,,-360000.0,20222670.0,27219861.0,20222670.0,mne35407,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Mi Me Holding ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ulrik Moeslund Olsen,Poul Henrik Mikkelsen,Poul Henrik Mikkelsen,Nordea Bank Danmark A/S,Mi Me Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2017-01-01,2017-12-31,360000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,true,2019-06-08,Aarhus,,urn:ofk:oid:27500902,indberetninger-20180424,2.509595,27219861.0,AWtVeHJfGQc-fA3G3JrR,2019-06-14T10:11:47.214Z,2019-06-14T10:11:24.850Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-48-ZE,2019-06-14T10:11:24.993Z,,,,,,,,,,,,,,,,,,,,,,
