entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
34585202,2012-05-01,2012-05-01,c723,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",80000.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2012-05-01,2012-05-01,c741,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",0.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2012-05-01,2012-12-31,c123,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,-112983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2012-05-01,2012-12-31,c3,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,-112983.0,864.0,0.0,-110408.0,0.0,1711.0,1711.0,-112983.0,-111272.0,,,,,,,,,,,,,,,,,,,
34585202,2012-05-01,2012-12-31,c742,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,-112983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",-32983.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,139672.0,28120.0,80000.0,72559.0,67113.0,139672.0,172655.0,67113.0,164573.0,44439.0,67113.0,-112983.0,482.0,172655.0,44439.0,7600.0,0.0,,
34585202,2012-12-31,2012-12-31,c722,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",80000.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2012-12-31,2012-12-31,c743,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",-112983.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34585202,2013-01-01,2013-01-01,c166,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0,67977.0
34585202,2013-01-01,2013-01-01,c199,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8vcGRmcy8zNDU4NTIwMjtBcFM1MTI0OTU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20258543/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDE0MDQyOF8xNDA0NDdfMzY4.xml,576280.0,Aalborg,9000.0,"9, st. tv.",Danmarksgade,"9000, Aalborg","Danalien, 1,1",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-02-24,2014-02-24,2012-05-01,2014-04-25,60225.0,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og lokaler.",-112983.0,34585202.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Boanhus Ejendomsservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bodil Knudsen,Bodil Knudsen,Boanhus Ejendomsservice ApS,"Kvist & Jensen, Aalborg, Statsautoriserede revisorer A/S",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2013-12-31,2013-01-01,2014-02-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14657908,indberetninger-20180424,2.5118417999999996,34585202.0,,2018-03-31T21:41:48.837Z,2014-04-28T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-166.441,2014-04-28T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
