entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,Goodwill,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,LandAndBuildings,LongtermInvestmentsInAssociates,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
30492617,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,0.0,780438.0,64154.0,0.0,0.0,1038894.0,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,14871.0,136043.0,0.0,2014-07-01,2015-06-30,-917042.0,122413.0,0.0,0.0,2016-06-30,2015-07-01,1103048.0,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2014-07-01,2015-06-30,c9,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2015-06-30,2015-06-30,c12,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,2987420.0,1421757.0,500000.0,2881445.0,2906842.0,1253756.0,2987420.0,80578.0,0.0,105975.0,0.0,0.0,105975.0,105975.0,3420484.0,76290.0,-96600.0,0.0,0.0,1253756.0,-917042.0,0.0,80578.0,205932.0,4288.0,205932.0,
30492617,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,0.0,1207403.0,1662241.0,0.0,0.0,526917.0,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,10299.0,340254.0,0.0,2014-07-01,2015-06-30,1737383.0,-1020740.0,0.0,0.0,2016-06-30,2015-07-01,2189158.0,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,1737383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2015-07-01,2016-06-30,c10,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,1737383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30492617,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Michael Mathiesen
30492617,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Helleberg Mathiesen
30492617,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzU2LzcxLzA5L2EwZmYtNGNhYy05MmYzLWZmMzEwNGZlOWE1Zg.xhtml,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2RhL2M4L2IzL2IxMTYtNDQ1NS05OGE5LWU4ZDA2YTc3OGU3ZA.pdf,http://regnskaber.virk.dk/71629403/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YxLzBjLzQ3LzhkMmQtNDE0ZS05ZmIxLWYxY2FiZTE0MDIyOA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,12.0,Messevej,9600 Aars,Messevej 12,Regnskabsklasse B,2016-11-15,,,,0.0,0.0,,30492617.0,972819.0,2747824.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Michael Mathiesen,Stefan Michael Mathiesen,Spar Nord Bank,JIMACO A/S,michael@jimaco.dk,81507.0,,,0.0,2014-07-01,2015-06-30,,,0.0,0.0,2016-06-30,2015-07-01,,false,false,0.0,0.0,0.0,2958017.0,0.0,Ja,0.0,30860480.0,false,false,Ingen bistand,urn:ofk:oid:23213455,indberetninger-20180424,2.5955422,30492617.0,,2018-03-29T01:15:25.990Z,2016-11-29T14:27:19.555Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-54-CL,2016-11-29T14:27:19.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fenja Helleberg Mathiesen
