entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
29404100,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",4000.0,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,35000.0,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,18000.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,18000.0,0.0,0.0,Otterup,2015-10-01,2016-09-30,13000.0,17000.0,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,4000.0,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,,,
29404100,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,,,
29404100,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,13000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,,,
29404100,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,708000.0,658000.0,125000.0,212000.0,708000.0,496000.0,12000.0,0.0,0.0,87000.0,496000.0,479000.0,50000.0,0.0,4000.0,1000.0,50000.0,,,
29404100,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,125000.0,,,,,,,,,,,,,,,,
29404100,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,87327.0,,,,,,,,,,,,,,,,
29404100,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,0.0,,,,,,,,,,,,,,,,
29404100,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",93786.0,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,431347.0,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,6451.0,1169.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,6174.0,1169.0,-277.0,Otterup,2015-10-01,2016-09-30,332556.0,426342.0,431347.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,93786.0,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,Til kapitalejeren i AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
29404100,2016-10-01,2017-09-30,c176,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,,,
29404100,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2Y5Lzc3LzYwLzhhNDYtNDcxMi1iZDA1LWI4YTkzNjgyY2E2Nw.pdf,http://regnskaber.virk.dk/00140492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYzLzZmL2VhLzgxMTAtNGE4NC1iZTRkLWY3NTRlNTllYTNiMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Otterup,5450.0,7.0,NÃ¸rregade,5450 Otterup,IndustrivÃ¦nget 8,DK-5000 Odense C,FÃ¦lledvej 1,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-12-20,2006-02-28,2018-01-03,Statsautoriseret revisor,mail@atoz-battery.dk,64 82 19 70,,www.atoz-battery.dk,20222670.0,29404100.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AtoZ Battery ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Allan Knudsen,Allan Knudsen,Danske Bank,AtoZ Battery ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Otterup,2015-10-01,2016-09-30,32556.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nordfyns kommune,2017-09-30,2016-10-01,true,2017-12-20,Odense,,64 82 17 75,urn:ofk:oid:24910699,indberetninger-20180424,2.5117037,29404100.0,,2018-04-03T13:43:56.568Z,2018-01-03T12:26:31.695Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-20-LF,2018-01-03T12:26:32.051Z,,,,,,,,,,,,,,,,,,,,
