entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
27529135,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,17.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,123511.0,4535296.0,5673963.0,24465.0,42929.0,804310.0,1033620.0,1015156.0,229310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,-2731362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_17,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,1927052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-12-31,2016-12-31,ID_10,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,,,,,9011754.0,217651.0,668000.0,8184907.0,25000.0,5890732.0,174641.0,6587003.0,166022.0,9011754.0,3110452.0,486184.0,6587003.0,826847.0,242454.0,243730.0,831323.0,177448.0,340663.0,2731362.0,10570.0,10570.0,2491370.0,932607.0,3110452.0,1380253.0,137688.0,1208834.0,1177805.0,,,
27529135,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,121574.0,4937500.0,5994695.0,59833.0,26807.0,702562.0,902595.0,935621.0,200033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,19.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,-360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzQyLzJhLzcxL2ZlOGMtNDFjMi1iNzc0LTRlNmZjNTBhYWJmMw.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzM0Lzg5LzE2L2I3L2NiYmMtNGYxOC1hNTdmLTY3ZTQ1YzM3NDk2NA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-27,2018-03-27,2006-06-28,2018-05-17,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Karsten Bank Christensen,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-12-31,2017-01-01,false,2018-03-27,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25486459,indberetninger-20180424,2.5124316,27529135.0,AWNyC2A_x8uVRSOdgnoP,2018-05-18T06:59:40.691Z,2018-05-18T06:58:55.109Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-SV,2018-05-18T06:58:55.307Z,,,,,,-342562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
