entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
27529135,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,19.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,121574.0,4937500.0,5994695.0,59833.0,26807.0,702562.0,902595.0,935621.0,200033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-01-01,2017-12-31,ID_18,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,342562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2017-12-31,2017-12-31,ID_11,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,,,,,9231541.0,348249.0,0.0,669000.0,8509262.0,101450.0,3861932.0,80910.0,0.0,6847619.0,152979.0,9231541.0,5369040.0,488390.0,6847619.0,722279.0,244660.0,243730.0,1078835.0,230415.0,233889.0,360000.0,569.0,569.0,2832932.0,2832718.0,5369040.0,1313394.0,98034.0,0.0,1359453.0,981529.0,,,
27529135,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,173942.0,4824002.0,5738786.0,85198.0,15075.0,520146.0,670719.0,740842.0,150573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,19.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2018-01-01,2018-12-31,ID_15,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2018-01-01,2018-12-31,ID_17,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2ViL2MxL2Q4LzQxZmMtNGQzYS04NjRlLWU2NGIyZTc3MDZlZQ.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2QyL2Q0L2ZmLzI0YzMtNGRlMS04YTM1LWRjYTBhMzFiNmEzZg.xml,true,"Herning, 7400",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-03-28,2019-03-28,2019-04-25,salgikast@miljoefoder.dk,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for MiljÃ¸foder A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kasper Bille,ANKER HÃST,Sydbank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",Ikast,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-12-31,2018-01-01,false,2019-03-28,Herning,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27093090,indberetninger-20180424,2.509595,27529135.0,AWqSQs4ARYGX6_YTHd7-,2019-05-07T12:26:54.016Z,2019-05-07T12:26:52.152Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-11-ZM,2019-05-07T12:26:52.359Z,,,,,,160146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
