entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
27529135,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,71150.0,salgikast@miljoefoder.dk,4257445.0,5369977.0,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",72377.0,55053.0,Ikast,2015-01-01,2015-12-31,781728.0,1024058.0,1041382.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,242330.0,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,-421728.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,-360000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2015-12-31,2015-12-31,ID_10,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,8533340.0,335665.0,668000.0,7995163.0,25000.0,5446422.0,173992.0,6403600.0,10722.0,8533340.0,3067970.0,353463.0,6403600.0,538177.0,199395.0,154068.0,979353.0,187472.0,184714.0,360000.0,18948.0,18948.0,2785422.0,1633000.0,674002.0,3067970.0,1255898.0,152470.0,1262145.0,1043426.0,,,
27529135,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,123511.0,salgikast@miljoefoder.dk,4535296.0,5673963.0,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",24465.0,42929.0,Ikast,2015-01-01,2015-12-31,804310.0,1033620.0,1015156.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,229310.0,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,1927052.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,-2731362.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529135,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VlLzhhL2Y5Lzk4YTAtNDQ1Yy04ZTI5LTgwNzg1N2UwMWQyNA.pdf,http://regnskaber.virk.dk/53192572/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA2L2M5L2M3LzEyMmItNGQ1OS1iYjA0LTcwYmQ2YmFiYzcxNA.xml,false,"7400, Herning",Ãstergade 12,Til kapitalejerne i MiljÃ¸foder A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-20,2017-04-20,2006-06-28,2017-05-03,,salgikast@miljoefoder.dk,,,www.miljoefoder.dk,31626536.0,27529135.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MiljÃ¸foder A/S.,Ãrsrapport,Karsten Bank Christensen,ANKER HÃST,Jyske Bank,MiljÃ¸foder A/S,"ANKER HÃST , registreret revisionsaktieselskab",,,Ikast,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2016-12-31,2016-01-01,false,2017-04-20,Herning,,97 15 50 55,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23885122,indberetninger-20180424,2.5118417999999996,27529135.0,,2018-03-28T02:48:10.688Z,2017-05-18T06:02:03.760Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-46-CR,2017-05-18T06:02:03.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karsten  Bank Christensen,,
