entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,Equity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
32283144,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,843634.0,0.0,1636703.0,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",51569.0,815.0,"Thisted, den 13. marts 2015",582774.0,742315.0,793069.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,159541.0,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",-253887.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2013-01-01,2013-12-31,ID_17,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2013-01-01,2013-12-31,ID_19,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",-328887.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2013-01-01,2013-12-31,ID_21,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",-582774.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2014-01-01,2014-12-31,ID_0,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2014-01-01,2014-12-31,ID_1,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2014-01-01,2014-12-31,ID_10,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2014-01-01,2014-12-31,ID_11,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,,0.0,,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",,,"Thisted, den 13. marts 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
32283144,2014-01-01,2014-12-31,ID_12,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8vcGRmcy8zMjI4MzE0NDtBL1M0NTg3Nzg7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/44138223/Y3ZyLmRrOi8veGJybHMvWC0yMkE1RjRFMy0yMDE1MDMxN18xODEyNDdfOTAz.xml,"Thisted, 7700","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-03-13,2015-03-13,1427893.0,0.0,4940126.0,32283144.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SEG A/S.,"Vi har revideret Ã¥rsregnskabet for SEG A/S for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Lars Toft Hansen,Den Danske Bank,Advodan,SEG A/S,"REVIKON Revisionskontoret, Registreret revisionsinterresentskab",92335.0,88360.0,"Thisted, den 13. marts 2015",2736512.0,3508258.0,3512233.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-03-13,Thisted,771746.0,RevisionspÃ¥tegning,urn:ofk:oid:18157478,indberetninger-20180424,2.5124211,32283144.0,,2018-03-30T18:03:04.522Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-104.220,2015-03-18T23:00:00.000Z,,,
