entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
32283144,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,4.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,2207009.0,3616131.0,115037.0,0.0,1006292.0,1294085.0,1409122.0,287793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2016-01-01,2016-12-31,ID_18,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,-506292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2016-12-31,2016-12-31,ID_11,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,,,,,9794830.0,7573943.0,1104.0,500000.0,9785230.0,9690.0,9600.0,3454130.0,9794830.0,5449360.0,9600.0,9600.0,1021713.0,500000.0,891340.0,891340.0,2454130.0,5449360.0,10890.0,3616789.0,2211287.0,24648.0,799968.0,2175845.0,,,
32283144,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,2140326.0,3256692.0,75319.0,24.0,811519.0,1041071.0,1116366.0,229552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,4.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32283144,2017-01-01,2017-12-31,ID_17,,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2I3LzRjLzEyLzVmZDYtNDMwNS04YWRlLTE0MmYwYWQ3ZWUzZA.pdf,http://regnskaber.virk.dk/44138223/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2I5L2ZiLzk4LzNjYTgtNDg5Yy04YTk5LTlmYzI5YjMxNDkwMg.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal",Til kapitalejerne i SEG A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-06,2018-04-06,2009-07-02,2018-04-06,hanne.belter@segenergy.dk,15728000.0,32283144.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for SEG A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Lars Toft Hansen,REVIKON,Danske Bank,Advodan,SEG A/S,"REVIKON, Registreret revisionsinteressentskab",Thisted,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2017-12-31,2017-01-01,false,2018-04-06,Thisted,69 14 79 31,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25294478,indberetninger-20180424,2.5124211,32283144.0,AWK4jKQex8uVRSOdfoU3,2018-04-12T06:31:13.874Z,2018-04-12T06:30:44.154Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-70-TJ,2018-04-12T06:30:44.367Z,,,,,-311519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
