entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnNoncomparabilityOrRestatement,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,NameAndSurnameOfMemberOfExecutiveBoard
35516042,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,-3929.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,43940.0,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,0.0,54381.0,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,63251.0,54381.0,63251.0,0.0,Copenhagen,2017-01-01,2017-12-31,-48881.0,-52810.0,-43940.0,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,-3929.0,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35516042,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,-48881.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35516042,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,3388415.0,45765.0,80000.0,0.0,45680.0,3388415.0,3342735.0,3258275.0,80000.0,3210884.0,3178275.0,3258275.0,3210884.0,26110.0,-34320.0,131851.0,0.0,84375.0,32281.0,25984.0,10000.0,,,,,
35516042,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
35516042,2018-01-01,2018-01-01,c235,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,987657.0,,,,,,,,,,,,,,,,,,,,,
35516042,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,-34320.0,,,,,,,,,,,,,,,,,,,,,
35516042,2018-01-01,2018-01-01,c564,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,
35516042,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,-3834.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,25139.0,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,37496.0,200438.0,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,220158.0,217738.0,182662.0,17300.0,Copenhagen,2017-01-01,2017-12-31,-23725.0,-27559.0,-25139.0,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,-3834.0,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,,Deloitte Statsautoriseret Revisionspartnerselskab,RevisionspÃ¥tegning,,
35516042,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,-23725.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35516042,2018-01-01,2018-12-31,c227,,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYxLzEwL2RkL2YyNjAtNDhhYS1hNjllLTRkZDM4NjUwM2NjMQ.pdf,http://regnskaber.virk.dk/24061553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzZjL2NmL2FhLzhkMDAtNDM2MS04MGYzLTc3ZTY0ZGQ2ZTgzOQ.xml,false,Copenhagen,2300.0,6.0,Weidekampsgade,2150 Nordhavn,c/o 360 North Property Management ApS.,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholders of DK Resi Holdco Franckesvej 6-8 ApS,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the financial Statements give a true and fair view of the Company's financial position at 31 December 2018 and of the results of the Company's operations for the financial year 1 January  - 31 December 2018.,2019-05-20,2013-10-01,2019-05-20,State Authorised Public Accountant,,33963556.0,35516042.0,20222670.0,mne34506,Today the Board of Executives have discussed and approved the Annual Report of DK Resi Holdco Franckesvej 6-8 ApS for the financial year 1 January  - 31 December 2018.,"There is no accumulated effect of the change of policy for 2018. For 2017, the result before tax for the year is changed by DKK (â000) -310 and after tax by DKK (â000) -310, whereas the balance sheet total at beginning of the year is reduced by DKK (â000) 988 and equity at 1 January 2018 is reduced by DKK (â000) 988 as a result of the change of policy.",Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups.,Ãrsrapport,,,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Lars Andersen,Birgitte Gurli Aaslyng,DK Resi Holdco Franckesvej 6-8 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Copenhagen,2017-01-01,2017-12-31,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen,2018-12-31,2018-01-01,true,2019-05-20,Copenhagen,We recommend the general meeting to opt out of audit for the annual report for 1 January - 31 December 2019. The board of executives consider the conditions for opting out of audit to be fulfilled.,,urn:ofk:oid:27317414,indberetninger-20180424,2.5124211,35516042.0,AWsK4k8jRYGX6_YTIOSC,2019-05-30T22:36:02.854Z,2019-05-30T22:35:30.959Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-FX,2019-05-30T22:35:31.533Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
