entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments
27520650,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,10545.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",32890.0,2019-04-26,2004-07-01,2019-04-26,126866.0,Statsautoriseret revisor,-500000.0,119644.0,2620654.0,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,2740298.0,Ãrsrapport,0.0,44111.0,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,8499.0,444585.0,8499.0,400474.0,0.0,0.0,Aalborg,2017-01-01,2017-12-31,2886439.0,2929874.0,2493788.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,43435.0,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2017-01-01,2017-12-31,c182,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,1200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,246141.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2017-01-01,2017-12-31,c215,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,940298.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,20302589.0,2389805.0,125000.0,0.0,17755212.0,619451.0,0.0,20302589.0,2526463.0,12167973.0,1590259.0,7377714.0,0.0,0.0,3200000.0,12787424.0,4206781.0,216270.0,619451.0,500000.0,20914.0,20914.0,7725175.0,9405037.0,4206781.0,2526463.0,2489003.0,918579.0,597369.0,104940.0,,,,,,,,,,,,,,
27520650,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2018-01-01,2018-01-01,c233,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,8665473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,8464740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520650,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2NmL2Q1Lzk3LzNmN2QtNDUzMC05NTg2LWM5OGRjMjU3NzA2Zg.pdf,http://regnskaber.virk.dk/05602572/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzgzLzc1LzkyLzRkZDAtNDIwNy04ZTczLTYyNjc4NDJkMDI5YQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,NÃ¸rresundby,9400.0,4.0,Torvet,9400 NÃ¸rresundby,Voerbjergvej 28,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Rolf E. Bjerregaard Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-04-26,2004-07-01,2019-04-26,,Statsautoriseret revisor,-500000.0,,,20222670.0,27520650.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rolf E. Bjerregaard Holding ApS.,,Ãrsrapport,,,5065300.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Rolf E. Bjerregaard,Rolf Eric Bjerregaard,Nordjyske Bank A/S,Rolf E. Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-04-26,Aalborg,,urn:ofk:oid:27075462,indberetninger-20180424,2.5097342,27520650.0,AWp9uKwERYGX6_YTHXg1,2019-05-03T12:44:15.362Z,2019-05-03T12:43:35.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZY,2019-05-03T12:43:35.437Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
