entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AuditorsFees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,FairValueAdjustementsOfPropertyPlantAndEquipment,FeesForAuditorsPerformingOtherAssuranceReports,FeesForAuditorsPerformingStatutoryAudit,FeesForAuditorsPerformingTaxConsultancy,FeesForOtherServicesPerformedByAuditors,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21155012,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,995384.0,-14028149.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,-16000.0,8600000.0,-2506077.0,-11111288.0,-410784.0,0.0,0.0,-3390792.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,-4899979.0,-330902.0,2324.0,-330902.0,2324.0,KÃ¸benhavn,-2739986.0,-3735370.0,-3406792.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,1509187.0,2015-05-04,KÃ¸benhavn,995384.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,-2739986.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155012,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,25125381.0,685467.0,615600.0,725381.0,13435.0,11111289.0,24400000.0,25125381.0,11508015.0,10891493.0,10891493.0,24400000.0,307604.0,26479.0,24400000.0,2506077.0,2506077.0,-7517439.0,18013128.0,6270.0,616522.0,302648.0,39914.0,,,,
21155012,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,615600.0,,,,,,,,,,,,,,,,,,,,,
21155012,2014-01-01,2014-01-01,c140,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,18013128.0,,,,,,,,,,,,,,,,,,,,,
21155012,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,-7517439.0,,,,,,,,,,,,,,,,,,,,,
21155012,2014-01-01,2014-01-01,c167,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,10891493.0,,,,,,,,,,,,,,,,,
21155012,2014-01-01,2014-01-01,c76,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,,,,,,,,,,,,,,,22828126.0,1571874.0,,
21155012,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,-1698928.0,-20533346.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,-16000.0,8600000.0,-2313004.0,-20197364.0,-22978.0,2000000.0,8600000.0,631604.0,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,-890176.0,-324888.0,2286.0,-324888.0,2286.0,KÃ¸benhavn,7194074.0,8893002.0,9215604.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,1521780.0,2015-05-04,KÃ¸benhavn,-1698928.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
21155012,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UyLzU1LzVmLzU3MmYtNDBiNi05MWUyLTY0ODMzYjliZDBjNw.pdf,http://regnskaber.virk.dk/21055112/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzAyLzZlL2UwLzZjMWMtNDJhZS05N2Y3LTkwNDNmM2IyZmU0NQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1090.0,Holmens Kanal 2,2000  Frederiksberg,c/o Rialtoadvokater,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Ejendomsaktieselskabet Kirkebo,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-04,2015-05-11,Statsautoriseret revisor,,8600000.0,,,,,,,21155012.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Ejendomsaktieselskabet Kirkebo.,"Vi har revideret Ã¥rsregnskabet for Ejendomsaktieselskabet Kirkebo for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,9278350.0,310554.0,Morten Kenhof,Henrik OehlenschlÃ¦ger,Mikis Mortensen,Danske Bank,Ejendomsaktieselskabet Kirkebo,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,7194074.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2014-12-31,2014-01-01,,2015-05-04,KÃ¸benhavn,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5233618,indberetninger-20180424,2.5124211,21155012.0,,2018-03-30T10:47:54.622Z,2015-05-13T10:18:44.887Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-67-EM,2015-05-13T10:18:44.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
