entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
35819126,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",140767.0,35819126.0,9189921.0,3629.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,10884.0,50.0,75798.0,KÃ¸benhavn,2015-01-01,2015-12-31,9233518.0,9246128.0,63412.0,2016-12-31,2016-01-01,false,false,12610.0,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,,,,,,,,,,,,,,,,,,,
35819126,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,9233518.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,,,,,,,,,,,,,,,,,,,
35819126,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,9971043.0,29269.0,100000.0,34269.0,9394512.0,0.0,9971043.0,576531.0,9936774.0,9689922.0,103629.0,9936774.0,143223.0,35297.0,0.0,9294512.0,576531.0,5951.0,522673.0,5000.0,5000.0,12610.0,
35819126,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,0.0,,,,,,,,,,,,,,,,,,
35819126,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,9394512.0,,,,,,,,,,,,,,,,,,
35819126,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,100000.0,,,,,,,,,,,,,,,,,,
35819126,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,0.0,,,,,,,,,,,,,,,,,,
35819126,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,9294512.0,,,,,,,,,,,,,,,,,,
35819126,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,3600.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",660952.0,35819126.0,-16387.0,8389.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,9907.0,0.0,388517.0,KÃ¸benhavn,2015-01-01,2015-12-31,193036.0,250930.0,268835.0,2016-12-31,2016-01-01,false,false,57894.0,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,,,,,,,,,,,,,,,,,,,0.0
35819126,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2E0Lzc4LzNiLzk4MjgtNGY0NC1iYWMxLTU4NzM0ZTYxNzFlOQ.xhtml,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzNmL2U2L2U3Lzc5YzAtNDZmMy05NzVlLWU5M2E2ZjExNjBlMA.pdf,http://regnskaber.virk.dk/62191853/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2IxL2M0L2FkLzA4MmUtNDMyNi04NjE0LTg1YWQ2NDJiYjExNQ.xml,true,Frederiksberg,2000.0,20.0,Smallegade,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35819126.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Povl-Andre Bang Bendz,Povl AndrÃ© Bang Bendz,AGILCO ApS,Talxperten ApS,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24069954,indberetninger-20180424,2.59278,35819126.0,,2018-03-28T21:12:57.610Z,2017-06-02T01:11:40.744Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-GT,2017-06-02T01:11:41.075Z,,,,,,,,,,,,,,,,,,,,,,,
