entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToGroupEnterprises,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables
26878624,2014-05-01,2015-04-30,c2,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,200062.0,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,17863.0,KÃ¸benhavn,2014-05-01,2015-04-30,182199.0,182199.0,200062.0,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
26878624,2014-05-01,2015-04-30,c4,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,182199.0,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
26878624,2015-04-30,2015-04-30,c6,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,310988.0,44109.0,127000.0,310988.0,136037.0,310988.0,174951.0,146901.0,0.0,9037.0,0.0,174951.0,266879.0,91870.0,28050.0,175009.0
26878624,2015-05-01,2015-05-01,c7,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,127000.0,,,,,,,,,,,
26878624,2015-05-01,2015-05-01,c8,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,9037.0,,,,,,,,,,,
26878624,2015-05-01,2015-05-01,c9,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,136037.0,,,,,,,,,,,
26878624,2015-05-01,2016-04-30,c0,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,64566.0,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,3158.0,KÃ¸benhavn,2014-05-01,2015-04-30,61408.0,61408.0,64566.0,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
26878624,2015-05-01,2016-04-30,c1,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
26878624,2015-05-01,2016-04-30,c10,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
26878624,2015-05-01,2016-04-30,c11,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzU0LzkzLzQyL2MyNTMtNDZhNS04Zjc3LTM4NTY3ZTJlYTgwYw.xhtml,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzY5L2Q0LzM2LzhmZDItNDIzZC1hODE3LWU2MDBiYzFjM2I2NQ.pdf,http://regnskaber.virk.dk/42687862/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2FhL2YzL2VlLzk3NzItNDdmZC04ODIyLWJkMjVlNzkxZDExNw.xml,true,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,2000 Frederiksberg,Osvald Helmuths Vej 4,Regnskabsklasse B,2016-09-01,2016-09-01,,26878624.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Pelle Fritzon,Pelle Fritzon,NORDIC WHEELS ApS,Nordic Wheels,,KÃ¸benhavn,2014-05-01,2015-04-30,61408.0,,,2016-04-30,2015-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22936030,indberetninger-20180424,2.5947871,26878624.0,,2018-03-28T18:49:35.299Z,2016-09-01T10:16:43.483Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-27-SK,2016-09-01T10:16:43.665Z,,,,,,,,,,,,,,,,
