entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProvisionsForDeferredTax,AdditionsToInvestments,DisposalsOfInvestments,InvestmentsWithNegativeEquityDepreciatedOverReceivables,InvestmentsWithNegativeEquityTransferredToProvisions,ProfitLossRelatedToInvestments,AdjustmentsForDeferredTax,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceIncome,ExchangeRateLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToAssociates,InterestIncomeFromGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,LongtermInvestmentsAndReceivables,DeferredTaxLiability,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DisclosureOfProvisionsForInvestmentsInGroupEnterprises,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnReportingClassOfEntity,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
33351925,2015-05-01,2015-05-01,c311,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,0.0,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,0.0,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2015-05-01,2015-05-01,c62,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,-197000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2015-05-01,2016-04-30,c313,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,149000.0,0.0,307000.0,0.0,-307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2015-05-01,2016-04-30,c42,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,16000.0,0.0,792000.0,0.0,0.0,9000.0,985000.0,-307000.0,2000.0,0.0,0.0,253000.0,0.0,242000.0,-383000.0,-367000.0,193000.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2015-05-01,2016-04-30,c58,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,-383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2016-04-30,2016-04-30,c315,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,0.0,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,149000.0,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2016-04-30,2016-04-30,c362,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2016-04-30,2016-04-30,c364,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2016-04-30,2016-04-30,c374,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351925,2016-04-30,2016-04-30,c59,,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2I1LzBjLzE2LzA1Y2ItNDNjZC04YjQ1LTY0NGRlNzdlNjY1Mg.pdf,http://regnskaber.virk.dk/52915333/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzg1L2FiLzBhLzUzZWMtNDRlOC04MDJiLTU4NmFiZjBkOTQ1OA.xml,,527827.0,DK,Horsens,8700.0,16.0,SÃ¸nderbrogade,Danmark,DK,Holte,2840.0,"4, st.",Skovlytoften,8700 Horsens,SÃ¸nderbrogade 16,Regnskabsklasse B,2017-09-27,2017-09-27,1032911.0,revisor@roesgaard.dk,37543128.0,33351925.0,37543128.0,Ãrsrapport,,Dirch Jans,Dirch Jans,Integra Aviation Academy Denmark ApS,Roesgaard & Partners Statsautoriseret Revisionspartnerselskab,1000.0,80.0,2015-05-01,2016-04-30,Rudersdal,Integra Aviation Academy Greenland ApS,Qeqqata,2017-04-30,2016-05-01,false,false,false,true,true,100.0,2017-09-27,Horsens,75629999.0,direktÃ¸r,formand,RevisionspÃ¥tegning,urn:ofk:oid:24555698,indberetninger-20180424,2.5118406,33351925.0,,2018-03-27T10:15:38.156Z,2017-10-03T06:48:56.746Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-73-TF,2017-10-03T06:48:57.024Z,-181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,149000.0,,5790000.0,152000.0,80000.0,3481000.0,181000.0,-129000.0,2160000.0,5790000.0,5919000.0,149000.0,2309000.0,0.0,301000.0,2160000.0,0.0,0.0,-209000.0,4104000.0,0.0,5919000.0,1366000.0,426000.0,0.0,3329000.0,2841000.0,1000.0,23000.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
