entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30362381,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,-5182.0,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,259607.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",5182.0,24560.0,0.0,TÃ¸rslev,2017-01-01,2017-12-31,229865.0,229865.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,229865.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,1358043.0,16508.0,125000.0,23175.0,737987.0,1358043.0,620056.0,1334868.0,1334868.0,1334868.0,612987.0,620056.0,615056.0,6667.0,6667.0,5000.0,
30362381,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,-5285.0,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,284890.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",5285.0,25051.0,6.0,TÃ¸rslev,2017-01-01,2017-12-31,254560.0,254560.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,Henrik Friis
30362381,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,254560.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,,,,,,,,,,,,,,,,,
30362381,2018-12-31,2018-12-31,ID_5,,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2M1L2RmLzBjL2Y5ZDYtNDMxMy1hNGYzLWMzYzg2N2QyM2Y4Yw.pdf,http://regnskaber.virk.dk/18326303/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzVmLzI4LzMyL2RkYmYtNDhjOC1hNzU5LTRmZWU5Y2Q5ZWIzYw.xml,true,"8410, RÃ¸nde",FÃ¸llevej 5,Til kapitalejeren i NÃ¸rregaard Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2007-03-20,2019-05-15,,19713830.0,30362381.0,19713830.0,mne3882,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for NÃ¸rregaard Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Engvang,Henrik Friis,Djurs Revision,Djurslands Bank A/S,NÃ¸rregaard Invest ApS,"Djurs Revision, Registreret revisionsvirksomhed",,,,TÃ¸rslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"707, Norddjurs",2018-12-31,2018-01-01,false,2019-04-16,FÃ¸lle,RevisionspÃ¥tegning,urn:ofk:oid:27149873,indberetninger-20180424,2.5124211,30362381.0,AWq74NFDRYGX6_YTHtpr,2019-05-15T14:23:58.771Z,2019-05-15T14:23:53.669Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-14-CP,2019-05-15T14:23:53.916Z,1637654.0,17896.0,125000.0,17896.0,992547.0,1637654.0,645107.0,1619758.0,1619758.0,1619758.0,867547.0,645107.0,640107.0,0.0,0.0,5000.0,
