entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
34221448,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,31323.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",27870.0,22397.0,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,150.0,Aalborg,2015-01-01,2015-12-31,-28883.0,-36946.0,-36796.0,2016-12-31,2016-01-01,false,false,-8063.0,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
34221448,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,-28883.0,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
34221448,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,60878.0,7600.0,80000.0,29554.0,17954.0,51380.0,31324.0,60878.0,9498.0,31324.0,9498.0,0.0,31324.0,-28620.0,9498.0,21954.0,4000.0
34221448,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,80000.0,,,,,,,,,,,
34221448,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,-28620.0,,,,,,,,,,,
34221448,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,51380.0,,,,,,,,,,,
34221448,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,31324.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",98273.0,125220.0,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,0.0,Aalborg,2015-01-01,2015-12-31,-3414.0,-4377.0,-4377.0,2016-12-31,2016-01-01,false,false,-963.0,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
34221448,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
34221448,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,-3414.0,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
34221448,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2I3Lzc4LzhhL2MyLzg1Y2MtNDBkOS1iODk3LTc4OTk4NzFmYjMyOA.xhtml,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ2L2RlLzg2LzYzNjAtNGI3NC1hMGY1LTY1NzBkOGMyODM1Ng.pdf,http://regnskaber.virk.dk/84412243/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzY1LzE4LzYyLzY2ZDgtNDg1OC1hODY1LWQ5MTA2ZTliYTExYg.xml,true,Aalborg,9000.0,"125, 6 603",Vesterbro,9000 Aalborg,"Vesterbro 125, 6. 603.",Regnskabsklasse B,2017-02-19,2017-03-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,34221448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Emil Mortensen,Emil Mortensen,INGENIÃRFIRMAET EMIL MORTENSEN ApS,Emil Mortensen,,Aalborg,2015-01-01,2015-12-31,-3414.0,,,2016-12-31,2016-01-01,false,false,,20480414.0,false,false,Ingen bistand,urn:ofk:oid:23569777,indberetninger-20180424,2.5955422,34221448.0,,2018-03-27T22:01:44.653Z,2017-03-08T11:07:45.040Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-81-PN,2017-03-08T11:07:45.462Z,,,,,,,,,,,,,,,,,
