entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
28672489,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",1124881.0,28672489.0,14994.0,1128466.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,3585.0,8877.0,85879.0,ThyborÃ¸n,2014-07-01,2015-06-30,1171120.0,1186889.0,1124881.0,2016-06-30,2015-07-01,false,false,15769.0,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,1128466.0,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2014-07-01,2015-06-30,c8,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,42654.0,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2015-06-30,2015-06-30,c10,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,8300218.0,1773.0,125000.0,3729637.0,5842921.0,8300218.0,2457297.0,4570581.0,4523695.0,4570581.0,46886.0,3587080.0,2457297.0,1523695.0,2319226.0,1875000.0,0.0,3587080.0,2457297.0,0.0,140784.0,81759.0,59025.0,
28672489,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",2793918.0,28672489.0,9044.0,2797823.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,3905.0,149532.0,89677.0,ThyborÃ¸n,2014-07-01,2015-06-30,2739013.0,2725019.0,2793918.0,2016-06-30,2015-07-01,false,false,-13994.0,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,JÃ¸rgen Ulrik Riise
28672489,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,Martin Christensen
28672489,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,297823.0,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
28672489,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzJlL2IwLzNhLzJiMGUtNDk2NC05ZTVkLWRiMzAxNjQ4YmI2Nw.xhtml,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2Y3LzllLzkxLzBmMjctNDc3MS04MTE5LWE2M2M2ZDhiZDE5ZQ.pdf,http://regnskaber.virk.dk/98427682/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2I5L2ZiLzM1LzkwODctNDAwZi1hYjFiLTJlZjUwMmE0MTA0Mg.xml,true,ThyborÃ¸n,7680.0,"26, 1",Havnegade,7680 ThyborÃ¸n,Havnegade 26,Regnskabsklasse B,2016-12-01,2016-12-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i dansk sambeskatning med sit datterselskab og hÃ¦fter derfor for indkomstsaktter og for eventuel kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at fungere som holdingselskab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med pengeinstut er der afgivet pant i selskabets beholdning af vÃ¦rdipapirer, hvis bogfÃ¸rte vÃ¦rdi udgÃ¸r kr. 12.400.540.</p>",,28672489.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Riise,JÃ¸rgen Ulrik Riise,MJ HOLDING THYBORÃN ApS,JÃ¸rgen Riise,,,,ThyborÃ¸n,2014-07-01,2015-06-30,2441190.0,,,2016-06-30,2015-07-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23254482,indberetninger-20180424,2.5948195,28672489.0,,2018-03-29T04:40:24.285Z,2016-12-06T10:20:42.438Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-98-QN,2016-12-06T10:20:42.673Z,,,,,,,,,,,,,,,,,,,,,,,,
