entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,RevaluationReserve,Equity,ProfitLoss,AdditionsToInvestments,ProfitLossRelatedToInvestments,DividendIncomeRelatedToInvestments,AdditionsToRevaluationReserveInReportingPeriod,GrossResult,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
12649479,2017-04-01,2017-04-01,c176,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,-4234228.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,4234228.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2017-04-01,c251,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,782299.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,237132.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2017-04-01,c421,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,7972909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2017-04-01,c720,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2017-04-01,c741,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,2860100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2017-04-01,c744,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,115000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2018-03-31,c109,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,117600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2018-03-31,c123,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,144940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2018-03-31,c178,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,,452126.0,47370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649479,2017-04-01,2018-03-31,c252,,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzgzL2MzL2VjLzdlY2YtNGFiMS04MTRmLTJmYzY3ZTdlMDM3Yg.pdf,http://regnskaber.virk.dk/97494621/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2VlLzQ4LzU5L2M4ZGUtNDYwNi04YmE5LWI4MWMyOTE5MDRiOA.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Holstebro,7500.0,48.0,Gartnerivej,"7400, Herning","Industrivej Nord, 15",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-05-01,2019-05-01,1989-01-04,2019-06-04,statsautoriseret revisor,15807776.0,12649479.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Kumo Import/Export ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Frans B. LangkjÃ¦r,Kurt Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Kumo Import/Export ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Holstebro,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2019-03-31,2018-04-01,2019-05-01,Herning,97 12 50 22,96111122.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27441482,indberetninger-20180424,2.5124327999999996,12649479.0,AWsxQEsCRYGX6_YTIiNa,2019-06-07T09:24:00.960Z,2019-06-07T09:23:44.953Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BL-53-XJ,2019-06-07T09:23:45.130Z,,,,,215601.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
