entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfOtherFinanceExpenses,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
35401164,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",12923.0,-12923.0,35401164.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,913.0,119019.0,DragÃ¸r,2015-01-01,2015-12-31,105183.0,105183.0,-12923.0,2016-06-30,2016-01-01,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,
35401164,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,0.0,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,
35401164,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,105183.0,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,
35401164,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,432308.0,363077.0,80000.0,432308.0,318472.0,432308.0,113836.0,69231.0,0.0,238472.0,113836.0,107586.0,69231.0,0.0,6250.0,
35401164,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,80000.0,,,,,,,,,,,
35401164,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,238472.0,,,,,,,,,,,
35401164,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,318472.0,,,,,,,,,,,
35401164,2016-01-01,2016-06-30,c0,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",11601.0,-11601.0,35401164.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,2160.0,0.0,DragÃ¸r,2015-01-01,2015-12-31,-13761.0,-13761.0,-11601.0,2016-06-30,2016-01-01,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,
35401164,2016-01-01,2016-06-30,c1,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,Janne Vibeke Echmann Christensen
35401164,2016-01-01,2016-06-30,c13,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzkwL2Q2LzE2Lzg3N2YtNDBhNC1hZGQ2LTQ4ZTNmODgxNDg5ZA.xhtml,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzhmLzg4LzA1LzkyYWYtNDI3Yy04YTUxLWRiN2U1ZWY3MWRhNA.pdf,http://regnskaber.virk.dk/46110453/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2YxL2Y4LzVjLzQyOWYtNDdmOS05YThiLTI2OTVhNTI5OTAyYg.xml,true,DragÃ¸r,2791.0,10.0,Drogdensvej,3480 Fredensborg,"SÃ¸krogen 6, SÃ¸rup",Regnskabsklasse B,2016-08-12,2016-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med moderselskabet, og hÃ¦fter solidarisk for betaling for danske selskabsskatter inden for sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Heri indgÃ¥r koncernrenter med kr. 2.160.</p>",,,35401164.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Janne HÃ¸jer Christensen,JHC DRAGÃR HOLDING ApS,SÃ¸ren Cortsen,,,DragÃ¸r,2015-01-01,2015-12-31,0.0,,,2016-06-30,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23211062,indberetninger-20180424,2.5949402000000004,35401164.0,,2018-03-29T01:02:59.135Z,2016-11-29T12:22:26.792Z,regnskab,0.0,,2016-06-30,2016-01-01,X16-BC-38-PS,2016-11-29T12:22:26.965Z,,,,,,,,,,,,,,,,
