entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
27293077,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,48360.0,"Reg. revisor, cand.merc.",butik@badogvarme.dk,2896076.0,3299869.0,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,6837.0,6022.0,SÃ¸nderborg,2016-01-01,2016-12-31,273922.0,354618.0,355433.0,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",80696.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,103400.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,170522.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,3958332.0,18091.0,75000.0,125000.0,3792385.0,14146.0,2749808.0,165947.0,1033411.0,3958332.0,1208524.0,1033411.0,165947.0,899271.0,613186.0,165947.0,103400.0,2521408.0,71640.0,1208524.0,0.0,2740883.0,40100.0,0.0,197513.0,2038551.0,,
27293077,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,48360.0,"Reg. revisor, cand.merc.",butik@badogvarme.dk,2207705.0,2359761.0,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,2844.0,17021.0,SÃ¸nderborg,2016-01-01,2016-12-31,91351.0,117873.0,103696.0,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",26522.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,15534397.0,Revisionsfirmaet Erik Andersen
27293077,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,15534397.0,Revisionsfirmaet Erik Andersen
27293077,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,105800.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2FlL2ExLzM5L2FhZTMtNDFhNi1hYTZjLTViYTM4MDI5YjhmMA.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzhmLzQ3LzkyL2U2YzUtNGVjZC04NjVjLWRkMDg2YWNjYjNhMA.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2Y0LzY4LzQ0L2E1NzgtNGJiYy05MTg4LWE4YmM2MzJmNzM4YQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-22,,"Reg. revisor, cand.merc.",butik@badogvarme.dk,,,27293077.0,mne18346,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2016-01-01,2016-12-31,-14449.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25909708,indberetninger-20180424,2.5953927,27293077,AWQn7uQ60wkEsASkuAcF,2018-06-22T14:39:38.025Z,2018-06-22T14:38:43.534Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-91-ZE,2018-06-22T14:38:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
