entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
27293077,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,19351.0,"Reg. revisor, cand. merc.",2914244.0,3397040.0,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,1978.0,6733.0,SÃ¸nderborg,2015-01-01,2015-12-31,355306.0,468200.0,463445.0,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",112894.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,254106.0,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,3971722.0,346075.0,75000.0,125000.0,3764991.0,16742.0,2577086.0,206731.0,1176500.0,3971722.0,1394636.0,1176500.0,206731.0,731879.0,624974.0,206731.0,101200.0,2350886.0,0.0,1394636.0,45959.0,2242416.0,59384.0,0.0,557414.0,1525700.0,,
27293077,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,48360.0,"Reg. revisor, cand. merc.",2896076.0,3299869.0,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,6837.0,6022.0,SÃ¸nderborg,2015-01-01,2015-12-31,273922.0,354618.0,355433.0,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",80696.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,15534397.0,Revisionsfirmaet Erik Andersen
27293077,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,103400.0,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,170522.0,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27293077,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE2Lzg2L2NlLzkyNjAtNDJiZS04MjhlLWM3MzFlZTNkZGIxMw.xhtml,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzY5LzE4Lzc2LzYwZTMtNDQzNC1hMTFjLTVjYWU1ODhjNjBiMQ.pdf,http://regnskaber.virk.dk/77039272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2M1LzYxLzBlLzFmYWMtNGE5NC05N2FmLWE5NjNlZmY1YjljYQ.xml,true,Danmark,DK,SÃ¸nderborg,6400.0,90.0,Kongevej,SÃ¸nderborg,6400.0,35.0,Jernbanegade,SÃ¸nderborg,6400.0,5.0,Ingolf Nielsens Vej,6400  SÃ¸nderborg,Kongevej 90,Til den daglige ledelse i SÃ¸nderborg Bad og Varme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-29,2017-06-20,,"Reg. revisor, cand. merc.",,,27293077.0,1019404966.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Andersen,Bente Nielsen,Erik Normand Nielsen,Sydbank A/S,SÃ¸nderborg Bad og Varme ApS,Erik Andersen,,,SÃ¸nderborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-29,SÃ¸nderborg,"Generalforsamlingen besluttede, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24255243,indberetninger-20180424,2.5955543999999997,27293077.0,,2018-03-29T15:21:21.811Z,2017-06-20T14:09:49.738Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-14-EU,2017-06-20T14:09:49.939Z,3958332.0,18091.0,75000.0,125000.0,3792385.0,14146.0,2749808.0,165947.0,1033411.0,3958332.0,1208524.0,1033411.0,165947.0,899271.0,613186.0,165947.0,103400.0,2521408.0,71640.0,1208524.0,0.0,2740883.0,40100.0,0.0,197513.0,2038551.0,,
