entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31890683,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",-96000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2012-10-01,2013-09-30,ID_13,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",-211395.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2012-10-01,2013-09-30,ID_15,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",80679.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2012-10-01,2013-09-30,ID_17,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",-226716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2012-10-01,2013-09-30,ID_9,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",226716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,10605.0,82090.0,211395.0,50897.0,231983.0,71485.0,5267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2013-09-30,2013-09-30,ID_19,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,5781613.0,14593.0,125000.0,74841.0,2650.0,4321542.0,1049888.0,5781613.0,1460071.0,0.0,4656884.0,4656884.0,0.0,5706772.0,49138.0,10029.0,1049888.0,96000.0,49765.0,-431342.0,4482119.0,1460071.0,0.0,1265341.0,142792.0,60248.0,2800.0,47569.0,
31890683,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",-96000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890683,2013-10-01,2014-09-30,ID_12,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8vcGRmcy8zMTg5MDY4MztBcFM0NDgxNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/38609813/Y3ZyLmRrOi8veGJybHMvWC1COTVGM0I1Qy0yMDE1MDMwM18xMDEyMzFfNzQ2.xml,"Struer, 7600",Ved Fjorden25,Til den daglige ledelse i Jan Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2015-02-26,2008-12-19,2015-02-26,31890683.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for Jan Jakobsen Holding ApS.,Ãrsrapport,Jan Jakobsen,Hvidbjerg Bank,Jan Jakobsen Holding ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Hvidbjerg, den 26. februar 2015",-69322.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-02-26,Struer,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19998884,indberetninger-20180424,2.5097342,31890683.0,,2018-03-30T14:37:52.778Z,2015-03-03T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-371.794,2015-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
