entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions
25491807,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",0.0,1250.0,1250.0,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,41.0,2015-01-01,2015-12-31,-1209.0,-1209.0,-1250.0,2016-12-31,2016-01-01,0.0,false,false,2017-04-18,Aalborg,0.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,-1209.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,157923.0,32923.0,125000.0,32923.0,96623.0,0.0,0.0,0.0,0.0,0.0,157923.0,61300.0,0.0,0.0,0.0,0.0,125000.0,61300.0,0.0,0.0,0.0,-28377.0,125000.0,61300.0
25491807,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",0.0,1250.0,-1250.0,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,34.0,2015-01-01,2015-12-31,-1216.0,-1216.0,-1250.0,2016-12-31,2016-01-01,0.0,false,false,2017-04-18,Aalborg,0.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
25491807,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzE4LzY0LzQ2LzE2NzAtNDJlOS05MDlkLTE3YWY4Y2UzZGRhOA.xhtml,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzAxL2I1LzFmLzVmMGYtNDM5OC1iYWQ0LWQ3YTViMjkxNTQ1Mg.pdf,http://regnskaber.virk.dk/70819452/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U4L2I1L2JmLzZmYjItNDk3My04YTI2LTMxNWNjYjk3NTExMQ.xml,true,Danmark,DK,Aalborg,9000.0,20.0,VesterÃ¥,Danmark,DK,Hobro,9500.0,34.0,Adelgade,Hobro,9500.0,10.0,Smedevej,9000 Aalborg,Vesteraa 20,"ANPARTSHAVERNE I LL HOLDING, HOBRO APS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,30256115.0,25491807.0,1018725238.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Larsen,Revisionsfirmaet Preben Dalsgaard,Danske Bank,"LL HOLDING, HOBRO ApS",preben dalsgaard,,2015-01-01,2015-12-31,-1216.0,,,2016-12-31,2016-01-01,,false,false,2017-04-18,Aalborg,,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23728875,indberetninger-20180424,2.5927877,25491807,,2018-03-27T13:35:42.152Z,2017-04-18T11:51:45.022Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-34-TP,2017-04-18T11:51:45.484Z,,,,,,,,,,,,,,,,,,,,,,,,
