entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdministrativeExpenses,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,EmailOfReportingEntity,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
79082317,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,-49530.0,-3402779.0,Regnskabsklasse B,2688438.0,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,-8796937.0,post@plumrose.dk,86 28 38 70,23361385.0,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,-17851.0,0.0,Aarhus,2015-01-01,2015-12-31,8504910.0,11143818.0,11161669.0,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,-2638908.0,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,8504910.0,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,42105234.0,9255204.0,500000.0,43594.0,179079.0,27125233.0,589270.0,196008.0,42105234.0,14980001.0,122534.0,907812.0,9.0,122534.0,4175270.0,67669.0,785278.0,26625233.0,14980001.0,584415.0,31942218.0,2661474.0,380438.0,9839878.0,28990402.0,,,,,,,,,
79082317,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,26625233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2016-01-01,2016-01-01,c440,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,722316.0,1311586.0,,,,,,,
79082317,2016-01-01,2016-01-01,c446,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,1082055.0,1278063.0,,,,,,,
79082317,2016-01-01,2016-01-01,c563,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,122534.0,,,,,,
79082317,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,-13548.0,-2386635.0,Regnskabsklasse B,2263627.0,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,-6352150.0,post@plumrose.dk,86 28 38 70,18626215.0,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,-40381.0,272522.0,Aarhus,2015-01-01,2015-12-31,7869492.0,10119571.0,9887430.0,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,-2250079.0,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
79082317,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzU1L2M2LzA0LzYyNDktNDFkNi1hZDA0LTYyMzhlNDg3YzhjNw.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzZkL2YzLzk3LzhhNTUtNGNlNi05ZTZkLTJiNDI3OWZkMGEwMQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,,2017-05-24,1985-09-23,2017-06-27,Statsautoriseret revisor,,post@plumrose.dk,86 28 38 70,,www.plumrose.dk,20222670.0,79082317.0,20222670.0,Ãrsrapport,Steen Pedersen,Kim EllesÃ¸e-Rasmussen,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,7869492.0,,,Aarhus,2016-12-31,2016-01-01,true,2017-05-24,Herning,,86 28 64 00,Formand,urn:ofk:oid:24298537,indberetninger-20180424,2.5124211,79082317.0,,2018-03-29T18:43:23.392Z,2017-06-27T11:12:26.275Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-13-SQ,2017-06-27T11:12:26.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
