entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
14459146,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,125000.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,1819351.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,0.0,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,77389.0,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,77389.0,-16331.0,-63332.0,51738.0,-63332.0,98739.0,-16331.0,21350.0,,,,,,,,,,,,,,,,
14459146,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,77389.0,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,2021740.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,2034420.0,11410.0,125000.0,2034420.0,36319.0,2034420.0,12680.0,1976633.0,12520.0,0.0,1896740.0,160.0,1976633.0,12680.0,46377.0,10058.0
14459146,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,125000.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,,,,,,,,,,,,,,,,
14459146,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,1896740.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,,,,,,,,,,,,,,,,
14459146,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2ZlLzRhL2Q1L2Y5MjUtNDZjZC05OWU1LTRkYWQzNThiNDg2YQ.pdf,http://regnskaber.virk.dk/64195441/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2MxL2RmLzYxLzQ4NmEtNGIwNC04ZDk1LTQ1NDJlYzI0MDg3ZA.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Klarup,9270.0,6.0,HornbÃ¦kvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-21,2017-02-21,2017-03-23,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,Bruttotab,aarhus@redmark.dk,125000.0,29442789.0,14459146.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Karl Ballisager ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Anders Karl Ballisager,Anders Karl Ballisager,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Karl Ballisager ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Klarup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-21,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23813774,indberetninger-20180424,2.5097342,14459146.0,,2018-03-27T20:21:52.035Z,2017-05-05T07:13:46.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-PP,2017-05-05T07:13:46.298Z,,,,,,,,,,,,,,,,,,,,,,,,
