entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
32338445,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,52900.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,-80998.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,2209302.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,-8200.0,2237400.0,7460.0,23396.0,15936.0,2205804.0,-8200.0,-3498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2017-01-01,2017-12-31,c475,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,2237400.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,6789904.0,945.0,80000.0,390383.0,6176225.0,6789904.0,613679.0,6399521.0,6399521.0,6399521.0,45915.0,52900.0,4849505.0,1193820.0,613679.0,389438.0,389438.0,567764.0,,,,,,,,,,
32338445,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,2453812.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,-8891.0,2491283.0,15995.0,34058.0,18063.0,2448334.0,-8891.0,-5478.0,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,
32338445,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,54000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2018-01-01,2018-12-31,c114,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,2491283.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,-91471.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32338445,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzViL2JkLzNmLzg3OGEtNDk5Zi05MmZiLWM1MWRkNTI5MzgwNA.pdf,http://regnskaber.virk.dk/54483323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2EwL2UyL2ZkL2Y5MzAtNDY2OS1iNGQxLWQ2ZDEwMzlmY2FjYQ.xml,Nordborg,6430.0,26.0,Hjortspringvej,"6400, SÃ¸nderborg","Jyllandsgade, 28",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2013-06-25,2019-04-03,Andre eksterne omkostninger omfatter omkostninger til administration.,32338445.0,18061635.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Kallehave Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Christian Kallehave,Jan Christian Kallehave,Kallehave Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Nordborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,SÃ¸nderborg,2018-12-31,2018-01-01,2019-04-02,SÃ¸nderborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934771,indberetninger-20180424,2.5124211,32338445.0,AWnnUHmLRYGX6_YTGiFG,2019-04-04T07:47:23.895Z,2019-04-04T07:46:43.757Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-12-TY,2019-04-04T07:46:44.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
