entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfOwnership,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
35470778,2015-05-01,2016-04-30,ID_10,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,144000.0,11. Ejerskab,996725.0,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",83275.0,86155.0,23000.0,Aalborg,2015-05-01,2016-04-30,619332.0,789570.0,852725.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,1080000.0,false,2017-09-29,Aalborg,170238.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2015-05-01,2016-04-30,ID_12,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,-619332.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2016-04-30,2016-04-30,ID_8,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,9427899.0,500000.0,1275623.0,3252309.0,8152276.0,9427899.0,5542972.0,4704906.0,4704906.0,8152276.0,25000.0,8152276.0,632619.0,632619.0,724309.0,2028000.0,838065.0,528008.0,1275623.0,1275623.0,285057.0,,,
35470778,2016-05-01,2017-04-30,ID_0,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,144000.0,11. Ejerskab,1017220.0,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",62780.0,56023.0,35500.0,Aalborg,2015-05-01,2016-04-30,663520.0,852697.0,873220.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,1080000.0,false,2017-09-29,Aalborg,189177.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2016-05-01,2017-04-30,ID_1,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2016-05-01,2017-04-30,ID_11,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,-663520.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2016-05-01,2017-04-30,ID_2,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2016-05-01,2017-04-30,ID_3,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,Henrik Foget Jensen,,
35470778,2016-05-01,2017-04-30,ID_4,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,Lars Juel Christensen,Bestyrelsesmedlem
35470778,2016-05-01,2017-04-30,ID_5,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzM2LzJlLzdmLzAwMGMtNGYwNS04Yjc4LWUzNmI5NmExNzhjYw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzIzLzMzL2Y4L2Q4MTUtNDAyMS05MmViLTYyYThkOGFhZjUzNA.xml,true,"9200, Aalborg SV",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2016 - 30-04-2017.",2017-09-29,2017-09-29,2013-09-03,2017-09-29,,11. Ejerskab,,33065272.0,35470778.0,33065272.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2016 - 30-04-2017 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-04-30,2016-05-01,,false,2017-09-29,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24601679,indberetninger-20180424,2.5118406,35470778.0,,2018-03-27T12:45:04.705Z,2017-10-16T14:08:42.976Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BB-45-GE,2017-10-16T14:08:43.105Z,,,,,,,,,,,,,,,,,,,,,,,,
