entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfOwnership,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
35470778,2017-05-01,2018-04-30,ID_10,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,144000.0,12. Ejerskab,1026703.0,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",53297.0,39012.0,70400.0,Aalborg,2017-05-01,2018-04-30,712979.0,914091.0,882703.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,1080000.0,false,2019-09-25,Aalborg,201112.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2017-05-01,2018-04-30,ID_11,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,712979.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2017-05-01,2018-04-30,ID_13,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-04-30,2018-04-30,ID_9,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,10418259.0,500000.0,2553983.0,4630607.0,7864276.0,10418259.0,5129852.0,4082225.0,4082225.0,7864276.0,25000.0,7864276.0,0.0,657800.0,657800.0,2102607.0,2028000.0,1047627.0,723401.0,2553983.0,2553983.0,299226.0,,,
35470778,2018-05-01,2019-04-30,ID_0,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,144000.0,12. Ejerskab,525747.0,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",74253.0,44194.0,69100.0,Aalborg,2017-05-01,2018-04-30,317277.0,406653.0,381747.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,600000.0,false,2019-09-25,Aalborg,89376.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-05-01,2019-04-30,ID_1,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-05-01,2019-04-30,ID_12,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,2400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-05-01,2019-04-30,ID_14,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,-2082723.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-05-01,2019-04-30,ID_2,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,,,
35470778,2018-05-01,2019-04-30,ID_3,,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzdiLzE0L2Q0L2UwMDEtNGY5MS05MmY4LWIxNGQyZTBjY2I3Nw.pdf,http://regnskaber.virk.dk/87707453/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZhL2NmLzBjLzE0NzktNDg4ZS1iNzAwLTQ1YzExOTUwODEzZg.xml,true,"Aalborg SV, 9200",Lerkenfeltvej 4,Til kapitalejerne i Zwei Grosse Ejendomme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-04-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-05-2018 - 30-04-2019.",2019-09-25,2019-09-25,2013-09-03,2019-09-30,,12. Ejerskab,,33065272.0,35470778.0,33065272.0,mne9457,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-05-2018 - 30-04-2019 for Zwei Grosse Ejendomme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eivind NÃ¸rbak Nielsen,Carsten Juhl,NÃRBAK,Spar Nord A/S,Zwei Grosse Ejendomme A/S,"NÃRBAK, Statsautoriseret Revisionsanpartsselskab",,,,Aalborg,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-04-30,2018-05-01,,false,2019-09-25,Aalborg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27916296,indberetninger-20180424,2.5122635,35470778.0,AW3AdvT0IXJRhhXBOfdM,2019-10-12T14:54:54.106Z,2019-10-12T14:54:43.766Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DB-04-UK,2019-10-12T14:54:43.949Z,,,,,,,,,,,,,,,,,,,,,,,Henrik Foget Jensen,,
