entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTaxCashFlow,AdjustmentsOfFinancialLiabilities,CashCapitalReduction,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaidCashFlow,EmployeeBenefitsExpense,GrossProfitLoss,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RepaymentOfDebtToCreditInstitutions,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,TaxExpenseOnOrdinaryActivities,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
36018445,2015-10-01,2015-10-01,ID_16,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,2125143.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,961686.0,-11773.0,500000.0,-1590585.0,-600625.0,3970847.0,-2065488.0,-996926.0,681768.0,703177.0,420000.0,13131192.0,18367224.0,1779637.0,187184.0,197.0,3384182.0,4345868.0,4532855.0,189500.0,411125.0,0.0,670585.0,961686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2015-10-01,2016-09-30,ID_14,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2015-10-01,2016-09-30,ID_18,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2015-10-01,2016-09-30,ID_20,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,-1384182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2016-09-30,2016-09-30,ID_12,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,3904780.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,15306713.0,3904780.0,4324392.0,500000.0,11261522.0,678367.0,6815286.0,935236.0,2976342.0,2976342.0,0.0,15306713.0,6998441.0,2514721.0,133613.0,2514721.0,4045191.0,133613.0,3224819.0,49482.0,935236.0,2000000.0,1492986.0,1492986.0,2815286.0,1500000.0,349298.0,4483720.0,670858.0,7356742.0,238745.0,2304501.0,,,
36018445,2016-10-01,2016-10-01,ID_15,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,3904780.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,795630.0,0.0,0.0,-5185579.0,-387922.0,4713644.0,-1452853.0,-1826549.0,750615.0,778427.0,2000000.0,15817779.0,20072301.0,-859857.0,16391.0,129629.0,2793703.0,3589333.0,3476095.0,155000.0,232922.0,3185579.0,0.0,795630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018445,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEwLzI2LzhiLzlhMDktNDQ4Ni1iNzI0LWFlM2YyOTJlYmZhYQ.pdf,http://regnskaber.virk.dk/54481063/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzJlL2IzL2MwL2E2NDUtNGU4OS04MGVjLWU3M2I0MTc1M2E3ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i C & W Arkitekter A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-05,2017-12-05,2014-06-24,2017-12-13,c_w@cw-arkitekter.dk,4562214230.0,www.cw-arkitekter.dk,35486178.0,36018445.0,35486178.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for perioden 1. oktober 2016 - 30. september 2017 for C & W Arkitekter A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Michael Jensby Jakobsen, Ole Nielsen",Arne Knudsen,RevisionsFirmaet Edelbo,C & W Arkitekter A/S,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2015-10-01,2016-09-30,2017-09-30,2016-10-01,false,2017-12-05,Svendborg,4562214720.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24844959,indberetninger-20180424,2.5117192000000004,36018445.0,,2018-03-28T04:01:56.644Z,2017-12-15T10:16:09.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-02-PE,2017-12-15T10:16:10.918Z,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
