entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
30540387,2015-01-01,2015-01-01,c718,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-01-01,c739,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,1200230.0,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-01-01,c742,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,99800.0,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,74035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,175234.0,-9851.0,993.0,239493.0,228649.0,-9851.0,53415.0,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-12-31,c740,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,74035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30540387,2015-01-01,2015-12-31,c743,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,101200.0,99800.0,,,,,,,,,,,,,,,,,,,
30540387,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,1500465.0,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,,,1543119.0,38989.0,125000.0,1543119.0,0.0,1543119.0,42654.0,1503680.0,3.0,450.0,101200.0,1274265.0,1503680.0,42654.0,1566.0,450.0,33185.0,0.0,7900.0
30540387,2015-12-31,2015-12-31,c720,,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzQ0LzI5LzM2L2VhNDYtNDJkNi04Y2E2LTFjYjAxYmYxMThmOA.pdf,http://regnskaber.virk.dk/78304503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzVhL2Y5L2VjL2Y1YTItNGUyYS05NzY1LTMzMWQ2MTc5N2VlMg.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Bredsten,7182.0,2 B,VesterlÃ¸kke,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-23,2017-01-23,2017-02-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,32285201.0,30540387.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Christian Videsen Holding af 2008 ApS.,Ãrsrapporten for Christian Videsen Holding af 2008 ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Christian Videsen,Christian Videsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Christian Videsen Holding af 2008 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Bredsten,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,2017-01-23,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440977,indberetninger-20180424,2.5118406,30540387.0,,2018-03-27T13:27:38.290Z,2017-02-01T09:06:43.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-83-DA,2017-02-01T09:06:43.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
