entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,RelatedEntityName,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
31467799,2013-07-01,2013-07-01,c235,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,239416.0,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,168000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2013-07-01,c392,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2013-07-01,c410,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,239416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2013-07-01,c416,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,210676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c120,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,105346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c236,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,,-100000.0,39130.0,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c3,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,44476.0,,,-4750.0,39130.0,11866.0,46246.0,-4750.0,1770.0,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c372,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,-60870.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c411,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,-60870.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31467799,2013-07-01,2014-06-30,c417,,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2RhLzExLzZiLzQ4YmItNDFmMS1iMWM1LTAzNjE2NzhkM2Y4YQ.pdf,http://regnskaber.virk.dk/99776413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2UxLzE1LzBlLzE0ZDctNGVlNy04OGU4LTgxOTY2NTgzN2YyNQ.xml,,BrÃ¸nderslev,9700.0,10.0,Dannevirkevej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2015-11-16,2015-11-16,2008-05-20,2015-11-30,31467799.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for 200508MS Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens HjortbÃ¦k Svendsen,Mogens HjortbÃ¦k Svendsen,200508MS Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",BrÃ¸nderslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-11-16,Randers SÃ,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21676626,indberetninger-20180424,2.5118417999999996,31467799.0,,2018-03-30T16:38:38.669Z,2015-11-30T08:54:57.408Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-58-BH,2015-11-30T08:54:57.675Z,,105346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
