entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
32356931,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,6188.0,6188.0,Vejle,2017-01-01,2017-12-31,0.0,0.0,-6188.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,0.0,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,,
32356931,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,,
32356931,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,1.0,125000.0,-7499.0,1.0,7500.0,1.0,1.0,1.0,-132499.0,7500.0,0.0,0.0,,,
32356931,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,125000.0,,,,,,,,,,,,
32356931,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,-132499.0,,,,,,,,,,,,
32356931,2018-01-01,2018-01-01,c567,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,1.0,,
32356931,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,98451.0,98451.0,Vejle,2017-01-01,2017-12-31,92513.0,92513.0,-5938.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,0.0,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
32356931,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,92513.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,,
32356931,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,92513.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,,
32356931,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzU4L2I3L2MzL2Q4YzYtNGIwYi05N2E1LTFiZTVjNWM5ZjZjNA.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY0L2EzLzEzLzg3ZWYtNDBkYy1hMzAxLWU2NDc3YWI2Njg0Nw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7120 Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LDJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-03-28,2009-08-04,2019-03-29,Statsautoriseret revisor,20222670.0,32356931.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LDJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,true,2019-03-28,Vejle,,urn:ofk:oid:26925064,indberetninger-20180424,2.5124297,32356931.0,AWnhqe88RYGX6_YTGfWm,2019-04-03T05:27:33.132Z,2019-04-03T05:26:43.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-81-SS,2019-04-03T05:26:43.519Z,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
