entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,InvestmentsGross,NameOfAuditFirm
32356931,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,-1887.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,-5180.0,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,2365.0,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,2365.0,-120528.0,Vejle,-125230.0,-123343.0,-125708.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,-1887.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,
32356931,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,-125230.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,
32356931,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,1611.0,1610.0,125000.0,1610.0,-5889.0,1611.0,7500.0,1.0,1.0,1.0,7500.0,-130889.0,7500.0,,
32356931,2014-01-01,2014-01-01,c113,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,1.0,
32356931,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,125000.0,,,,,,,,,,
32356931,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,-130889.0,,,,,,,,,,
32356931,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,-1610.0,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,0.0,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,Vejle,-1610.0,-1610.0,-1610.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
32356931,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,-1610.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,
32356931,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,
32356931,2014-01-01,2014-12-31,c29,,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2NkL2RmL2MxNzUtNGRjNC1iZjQ3LWNmZWQyNDBmOTNlMg.pdf,http://regnskaber.virk.dk/13965323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzkwL2M1L2YwLzQ4NTQtNGM2ZS1iNTdkLThhYTQwNjgzN2MzNg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7120  Vejle Ãst,Stejlbjergvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i LDJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-06-01,2015-06-01,Statsautoriseret revisor,,32356931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for LDJ Holding ApS.,Ãrsrapport,,Allan Lund,Leif Dambo Jensen,Leif Dambo Jensen,LDJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,-1610.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2014-12-31,2014-01-01,2015-06-01,Vejle,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5481218,indberetninger-20180424,2.5097417999999996,32356931.0,,2018-03-30T16:07:20.130Z,2015-06-09T09:39:23.684Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-39-BU,2015-06-09T09:39:23.981Z,,,,,,,,,,,,,,,
