entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContractWorkInProgress,CurrentAssets,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,FixturesFittingsToolsAndEquipment,Goodwill,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ContributedCapital,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermReceivables
34879567,2012-11-27,2013-12-31,c2,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,55000.0,39191.0,0.0,0.0,39191.0,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,29393.0,39191.0,39191.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,94191.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",9798.0,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2012-11-27,2013-12-31,c4,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2012-11-27,2013-12-31,c6,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2012-11-27,2013-12-31,c8,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,29393.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,80000.0,109394.0,119192.0,40000.0,40000.0,40000.0,29394.0,0.0
34879567,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,891.0,-891.0,0.0,0.0,-891.0,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,-673.0,-891.0,-891.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",-218.0,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
34879567,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I1L2MzL2M4L2FjNjktNGNjNS1hM2EzLTYwMzI1MWM0ODgyMA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2VkL2RmLzdjLzY2ZTQtNGZlZi05NzkyLTczOTgwMjIzZTk2Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2VjLzFlLzgyLzU5ZTgtNDMxZC1hNTg0LWJlZjE4NzRlZWU1NA.xml,Danmark,DK,Taastrup,2630.0,54.0,Taastrup Hovedgade,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,108720.0,68502.0,Regnskabsklasse B,0.0,68720.0,218.0,2015-03-27,2015-03-27,0.0,0.0,,,0.0,0.0,,34879567.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,Lars Rolf Jacobsen,Lars Rolf Dorph Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KÃ¸benhavn,0.0,2012-11-27,2013-12-31,-673.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,2014-01-01,,0.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,"Ledelsen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,31777848.0,Ingen bistand,urn:ofk:oid:5383054,indberetninger-20180424,2.5949402000000004,34879567.0,,2018-03-31T00:37:36.056Z,2015-05-31T14:33:24.333Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-73-MG,2015-05-31T14:33:24.406Z,,,,,,,,
