entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables
34879567,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,-15200.0,34879567.0,-11915.0,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,-23695.0,-27115.0,-15200.0,2016-12-31,2016-01-01,-3420.0,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,-23695.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,85025.0,24502.0,80000.0,31940.0,85025.0,85025.0,53085.0,53085.0,53085.0,5025.0,7438.0,3638.0,3800.0
34879567,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,0.0,34879567.0,-9825.0,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,-9825.0,-9825.0,0.0,2016-12-31,2016-01-01,0.0,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,-9825.0,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,,,,,,,,,,,,,
34879567,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzZlLzMxLzI4LzliYzctNDM1Mi05YzAyLWQzNjEwOTkwYmEzOA.xhtml,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2VmLzI4LzBhL2ZiOGEtNDc3Ny04YmNmLTA4OTYwNTA1M2M3Zg.pdf,http://regnskaber.virk.dk/76597843/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2IzLzUzL2JmLzA0OGYtNGE5Ny1iZmRhLWMzZTExNTgwYWI3Ng.xml,true,Danmark,DK,Glostrup,2600.0,"107, 1.",Hovedvejen,Rungsted Kyst,2960.0,21.0,Sophienberg VÃ¦nge,1634 KÃ¸benhavn V,RosenÃ¸rns Alle 10D 3TV,"Regnskabsklasse B, mikrovirksomhed",2017-05-06,lars.rolf@gmail.com,,34879567.0,,Ãrsrapport,Lars Rolf Jacobsen,Danske Bank,VAI ApS,Lars Rolf Jacobsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,31777848.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:23820487,indberetninger-20180424,2.59278,34879567.0,,2018-03-27T20:54:14.375Z,2017-05-06T18:30:43.048Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-MW,2017-05-06T18:30:43.191Z,75200.0,24502.0,80000.0,31940.0,75200.0,75200.0,43260.0,43260.0,43260.0,-4800.0,7438.0,3638.0,3800.0
