Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,193200.0,-16250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,30797589.0,-49375.0,0.0,0.0,0.0,0.0,0.0,2479112.0,0.0,0.0
14,2012-01-01,27000000.0,0.0,-49375.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
14,2013-01-01,691589.0,0.0,-15000.0,0.0,0.0,0.0,0.0,125000.0,0.0,3200.0
15,2013-01-01,691589.0,0.0,-15000.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
15,2014-01-01,472272.0,0.0,-10625.0,0.0,0.0,0.0,0.0,125000.0,0.0,3200.0
16,2014-01-01,-1927728.0,0.0,-10625.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
16,2015-01-01,-138566.0,0.0,-8750.0,0.0,0.0,0.0,0.0,125000.0,0.0,3200.0
19,2017-01-01,-1111690.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
19,2018-01-01,-2586996.0,0.0,-29420.0,0.0,0.0,0.0,0.0,125000.0,0.0,3200.0
