Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-12-19,7070.0,-9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,-7070.0,0.0,-9420.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
15,2014-01-01,36260.0,0.0,-5001.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
16,2014-01-01,36260.0,0.0,-5001.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
16,2015-01-01,94059.0,0.0,-5676.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
17,2015-01-01,94059.0,0.0,-5676.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
17,2016-01-01,-2771.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
18,2016-01-01,-2771.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
18,2017-01-01,195752.0,0.0,-5002.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
19,2017-01-01,195752.0,0.0,-5002.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
19,2018-01-01,195807.0,0.0,-5001.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
