entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxReceivables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
78538511,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,14287.0,-14287.0,78538511.0,52930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,-24011.0,-24011.0,-14287.0,2016-12-31,2016-01-01,false,false,6000.0,0.0,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
78538511,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
78538511,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,-125211.0,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
78538511,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,1319883.0,32991.0,300000.0,46606.0,1308383.0,1319883.0,11500.0,1273277.0,1273277.0,1273277.0,11500.0,7615.0,101200.0,907183.0,11500.0,13615.0,
78538511,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,16542.0,-16542.0,78538511.0,72768.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,49142.0,56226.0,-16542.0,2016-12-31,2016-01-01,false,false,6000.0,7084.0,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
78538511,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
78538511,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,SÃ¸ren Kristian Just
78538511,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,Inger Just
78538511,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,Mette Just Danielsen
78538511,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2NlLzNhLzY3LzcyMDgtNDQ2NC1iZDMzLWM2ODg5MDgxMWZkMw.xhtml,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNkL2Q3LzA3L2MzNTQtNGRjMi05NDg2LTFkOGY5OWUxYjgyMg.pdf,http://regnskaber.virk.dk/11583587/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2ZmLzBjL2JlLzhkMmYtNDUxMy1iNmEwLWJmNzZiZDkzYzIyZA.xml,true,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2017-02-26,2017-02-26,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,3084.0,3084.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just,62654.0,Varde,2015-01-01,2015-12-31,103400.0,,,2016-12-31,2016-01-01,false,false,6000.0,,false,false,Ingen bistand,urn:ofk:oid:23643778,indberetninger-20180424,2.5926368,78538511,,2018-03-28T03:39:21.923Z,2017-03-26T18:32:42.927Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-11-UQ,2017-03-26T18:32:43.095Z,,,,,,,,,,,,,,,,,
