entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermTaxReceivables,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
78538511,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",21402.0,-2545.0,-21402.0,78538511.0,19156.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,299.0,2013-01-01,2013-12-31,-2545.0,-2545.0,-21402.0,2014-12-31,2014-01-01,13000.0,0.0,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
78538511,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,98400.0,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
78538511,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,-100945.0,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
78538511,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,1512140.0,43440.0,300000.0,67044.0,1501140.0,1512140.0,11000.0,1445096.0,1445096.0,1445096.0,11000.0,10604.0,98400.0,1102740.0,11000.0,23604.0,
78538511,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",13392.0,38109.0,-13392.0,78538511.0,56869.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,5368.0,2013-01-01,2013-12-31,29454.0,38109.0,-13392.0,2014-12-31,2014-01-01,13000.0,8655.0,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
78538511,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
78538511,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,Inger Just
78538511,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,Mette Just Danielsen
78538511,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,SÃ¸ren Kristian Just
78538511,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8vcGRmcy83ODUzODUxMTtBcFMxMDk0NDA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/11583587/Y3ZyLmRrOi8veGJybHMvWC05NUI1OTkxQS0yMDE1MDMyNV8xMTQ3MDdfMjYw.xml,Varde,6800.0,Vestergade 4,Varde,6800.0,39.0,Hyldehaven,2820 Gentofte,Ericavej 40,Regnskabsklasse B,2015-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der findes ingen eventualforpligtelser</p>",,,,78538511.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,1531.0,1531.0,SÃ¸ren Just,Inger Just,Sydbank,VVD INVEST ApS,Mette Just Danielsen,,2013-01-01,2013-12-31,99800.0,,,2014-12-31,2014-01-01,13000.0,,Ingen bistand,urn:ofk:oid:9040313,indberetninger-20180424,2.5118417999999996,78538511.0,,2018-03-30T19:40:17.444Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-40.790,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,
