entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,InvestmentsGross
32263585,2012-10-01,2012-10-01,c456,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,125000.0,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2012-10-01,c474,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,554000.0,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2012-10-01,c477,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,48000.0,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2013-09-30,c109,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,48000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2013-09-30,c123,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,-32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,16000.0,-6000.0,15000.0,7000.0,16000.0,-6000.0,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2013-09-30,c475,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,-32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32263585,2012-10-01,2013-09-30,c478,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,48000.0,48000.0,,,,,,,,,,,,,,,,,,,
32263585,2013-09-30,2013-09-30,c4,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,695000.0,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,,,702000.0,3000.0,125000.0,72000.0,702000.0,7000.0,630000.0,630000.0,630000.0,37000.0,7000.0,32000.0,48000.0,522000.0,37000.0,7000.0,32000.0,0.0,
32263585,2013-09-30,2013-09-30,c452,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8vcGRmcy8zMjI2MzU4NTtBcFM0NjM4NjE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/58536223/Y3ZyLmRrOi8veGJybHMvWC05NTg5NjBEMS0yMDE1MDIwMV8wODU0MzVfNzUz.xml,Aalborg,9000.0,26.0,JÃ¦gersprisvej,"9000, Aalborg","Hasseris Bymidte, 6",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-28,2015-01-28,2009-06-11,2015-01-28,125000.0,32263585.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SB 2009 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sanne Bjerregaard,Sanne Bjerregaard,Danske Bank,SB 2009 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-01-28,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20465451,indberetninger-20180424,2.5115654,32263585,,2018-03-30T09:53:50.547Z,2015-02-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.855,2015-02-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
