entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,EquityRatio,GrossMargin,GrossResult,InterestExpenseAssignedToGroupEnterprises,OperatingMargin,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,RawMaterialsAndConsumablesUsed,ResultsFromNetFinancials,ReturnOnEquity,Revenue,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
15132981,2015-05-01,2015-05-01,c720,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,500000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2015-05-01,c741,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,57854.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2015-05-01,c744,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,6100000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2016-04-30,c109,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2016-04-30,c123,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,38954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2016-04-30,c3,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,6138954.0,7.0,7435453.0,14.2,22.8,16073826.0,432000.0,12.3,486125.0,3864753.0,1127438.0,376282.0,695438.0,758000.0,7887217.0,8638373.0,11840793.0,38714650.0,-751000.0,169.2,70494022.0,1748263.0,6191328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2016-04-30,c742,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,38954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2016-04-30,c745,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2016-04-30,2016-04-30,c4,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,6696808.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,47087067.0,1670371.0,3570595.0,500000.0,47087067.0,14223.0,47087067.0,40390259.0,2616226.0,226036.0,6100000.0,96808.0,4081981.0,40390259.0,8315518.0,1786989.0,45416696.0,0.0,1743522.0,21846023.0,41605842.0,,,,,,,,,,,,
15132981,2016-04-30,2016-04-30,c722,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzU1LzQ3L2Q5L2Y5NDctNGZjYy1iZDA3LWRlMzQwMDU0MzU4ZQ.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2MyLzk4LzE2LzYyNGYtNDFhZS04YTM5LTMyOThmYTliN2JmOA.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-08-16,2017-08-16,1991-01-01,2017-08-16,500000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,2015-05-01,2016-04-30,KÃ¸benhavn,2017-04-30,2016-05-01,2017-08-16,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:24426414,indberetninger-20180424,2.5097342,15132981.0,,2018-03-27T13:31:08.296Z,2017-08-21T12:36:45.565Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AR-90-XK,2017-08-21T12:36:45.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
