entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossMargin,GrossResult,OperatingMargin,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,RawMaterialsAndConsumablesUsed,ResultsFromExtraordinaryItems,ReturnOnEquity,Revenue,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
15132981,2014-05-01,2014-05-01,c470,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,500000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2014-05-01,2014-05-01,c494,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,68000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2014-05-01,2015-04-30,c111,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2014-05-01,2015-04-30,c123,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2014-05-01,2015-04-30,c3,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,6990000.0,7.0,109000.0,7541000.0,2.1,18.5,17759000.0,10.6,279000.0,3414000.0,1558000.0,595000.0,1558000.0,54000.0,9146000.0,10109000.0,11774000.0,62813000.0,0.0,1241.6,95760000.0,2156000.0,7208000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2014-05-01,2015-04-30,c495,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-04-30,2015-04-30,c4,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,558000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,27110000.0,121000.0,1233000.0,500000.0,27110000.0,19000.0,27110000.0,26552000.0,2662000.0,28000.0,7000000.0,58000.0,4448000.0,26552000.0,0.0,508000.0,26989000.0,2761000.0,2174000.0,9760000.0,22948000.0,,,,,,,,,,,,,,
15132981,2015-04-30,2015-04-30,c472,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,500000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-04-30,2015-04-30,c496,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,58000.0,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15132981,2015-05-01,2015-05-01,c160,,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgwLzIzLzI2LzYwMDQtNDk2MC04YTY0LTc0MTMxODJlMzRmNg.pdf,http://regnskaber.virk.dk/18923151/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJhL2M0L2E3Lzk1YTAtNGY3YS1hOTU3LTQ5YThkMjk3NGExZg.xml,KÃ¸benhavn Ã,2100.0,10.0,Bergensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2016-08-17,2016-08-17,1991-01-01,2016-08-17,,+45 39 29 60 50,15132981.0,34209936.0,Ãrsrapport,Mette Borring,Niels Holstein-LÃ¸venÃ¸rn,Johs. Gram-Hanssen A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,KÃ¸benhavn,2016-04-30,2015-05-01,2016-08-17,KÃ¸benhavn,+45 39 29 80 88,RevisionspÃ¥tegning,urn:ofk:oid:22906868,indberetninger-20180424,2.5118406,15132981.0,,2018-03-28T17:57:17.110Z,2016-08-19T13:35:56.923Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BC-79-QM,2016-08-19T13:35:57.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463151.0,463151.0,,,,,,,,,,,,
