entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,Dividend,DividendPaid
72437713,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,8985.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",984072.0,1424210.0,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",16474.0,Slagelse,2014-07-01,2015-06-30,334968.0,447627.0,431153.0,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",112659.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,
72437713,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,350000.0,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,
72437713,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,-15032.0,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,
72437713,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,1413233.0,398627.0,200000.0,1178763.0,578452.0,17173.0,341250.0,1413233.0,834781.0,217297.0,341250.0,234470.0,217297.0,380559.0,17173.0,350000.0,28452.0,834781.0,0.0,438886.0,416545.0,112659.0,341563.0,22341.0,,
72437713,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,
72437713,2015-07-01,2015-07-01,c11,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,28452.0,,,,,,,,,,,,,,,,,,,,,
72437713,2015-07-01,2015-07-01,c12,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,350000.0,,,,,,,,,,,,,,,,,,,,,
72437713,2015-07-01,2015-07-01,c13,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,578452.0,,,,,,,,,,,,,,,,,,,,,
72437713,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,10876.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1022437.0,1478246.0,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",29390.0,Slagelse,2014-07-01,2015-06-30,371649.0,474323.0,444933.0,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",102674.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,350000.0
72437713,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzlhLzJiL2FmL2EyNTMtNGNjNy04Nzc0LTRhNzkyMmZkMWUwMA.xhtml,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU4L2I2LzNjL2FiMTctNDFlZi05NDI5LWI3YjJjNzBjZWQ4MA.pdf,http://regnskaber.virk.dk/31773427/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2E0LzM4LzcxLzJiMWItNGQxZS05MDA3LTgzODA2OTJiMmFkMw.xml,true,Slagelse,4200.0,5.0,RÃ¥dhuspladsen,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i Ole Clausen, Slagelse ApS",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-08-29,2016-09-15,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,21696382.0,72437713.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Claus W. Rasmussen,Claus Walther Rasmussen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",OLE CLAUSEN. SLAGELSE. ApS,"Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,true,false,2016-08-29,Slagelse,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedskapitalen bestÃ¥r af 200 anparter Ã¡ nominelt 1.000. Ingen anparter er tilllagt sÃ¦rlige rettigheder.</p>",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22970800,indberetninger-20180424,2.5947563999999996,72437713.0,,2018-03-28T20:06:16.379Z,2016-09-16T06:01:41.986Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-43-HJ,2016-09-16T06:01:42.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,
