entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfInvestments,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
33572204,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,-171045.0,43.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,1073921.0,Statsautoriseret revisor,65013.0,11645679.0,10908523.0,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,72583.0,52588.0,37298.0,FrederiksvÃ¦rk,436649.0,2016-01-01,2016-12-31,-1655322.0,-1826367.0,-1811077.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,146185.0,-171045.0,10990262.0,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,-1655322.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,5455166.0,105373.0,85000.0,91400.0,389523.0,596253.0,1008000.0,5455166.0,5065643.0,65014.0,872751.0,851751.0,1669267.0,21000.0,65014.0,3540239.0,1387866.0,1604253.0,304523.0,0.0,4192892.0,24304.0,3680526.0,88000.0,628349.0,2113260.0,,,,,,,,
33572204,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,304523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,1050000.0,,,,,,
33572204,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,305720.0,901973.0,,,,,,
33572204,2017-01-01,2017-01-01,c579,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65013.0,,,,,
33572204,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,0.0,10.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,154374.0,Statsautoriseret revisor,65013.0,3073214.0,2826319.0,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,48851.0,54998.0,23227.0,FrederiksvÃ¦rk,120154.0,2016-01-01,2016-12-31,-433040.0,-433040.0,-401269.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,106112.0,0.0,2798097.0,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
33572204,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2E3LzNhLzhlLzNhMjMtNGE2My05YjZkLWQyMGM4MTAxMjM1ZA.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzQ0LzYxLzgyL2RmYTMtNDQ3ZC1hNDA3LTg3YTBkYzZiZDE5Yw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-07,2011-03-01,2018-05-07,,Statsautoriseret revisor,65013.0,,,20222670.0,33572204.0,20222670.0,mne27740,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Kaki Distribution ApS.,Ãrsrapport,784419.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2016-01-01,2016-12-31,-433040.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2017-12-31,2017-01-01,true,2018-05-07,KÃ¸benhavn,,,,urn:ofk:oid:25440466,indberetninger-20180424,2.5097342,33572204.0,AWNFjPuHx8uVRSOdgZ2h,2018-05-09T15:37:47.051Z,2018-05-09T15:37:36.662Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-14-GY,2018-05-09T15:37:36.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
