entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DisposalsOfInvestments,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfIntangibleAssets,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
33572204,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,-55005.0,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",65612.0,2017-06-01,2011-03-01,2017-06-01,-374317.0,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,-11958111.0,12413644.0,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,56854.0,-72895.0,18558.0,FrederiksvÃ¦rk,623677.0,2015-01-01,2015-12-31,16272.0,26879.0,81216.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,196836.0,-10607.0,11080744.0,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,-84928.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,6284926.0,1664023.0,85000.0,30976.0,2146045.0,416145.0,730488.0,730488.0,1029000.0,6284926.0,3967836.0,85883.0,874997.0,874997.0,2261516.0,53.0,85883.0,2839205.0,1285558.0,1445145.0,101200.0,171045.0,171045.0,1959845.0,3092839.0,23824.0,2359387.0,78388.0,229810.0,964465.0,,,,,,,,,,,
33572204,2016-01-01,2016-01-01,c454,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182622.0,913110.0,,,,,,,,,
33572204,2016-01-01,2016-01-01,c541,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,1050000.0,,,,,,,
33572204,2016-01-01,2016-01-01,c553,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192528.0,608673.0,,,,,,,
33572204,2016-01-01,2016-01-01,c676,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85883.0,,,,,,
33572204,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33572204,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2MyL2RhL2JmL2FkZWUtNDg1ZS04ZGU0LTBkNDdiNTNjYTdjNQ.pdf,http://regnskaber.virk.dk/40227533/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzIzLzljL2QzLzEwNWUtNDY5My05OGY4LTVmM2M2ZjYwNmUwOQ.xml,true,1641.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1550.0,5.0,Regnbuepladsen,3300 FrederiksvÃ¦rk,IndustrivÃ¦nget 8 A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Kaki Distribution ApS,,182622.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-01,2011-03-01,2017-06-01,,Statsautoriseret revisor,Der er stillet garantier til sikkerhed for tredjemand pÃ¥ 819 tkr..,22510.0,-101200.0,,,20222670.0,33572204.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kaki Distribution ApS.,547866.0,Ãrsrapport,790272.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Kirsten Deleuran Rosted,Kirsten Deleuran Rosted,Spar Nord Bank A/S,Kaki Distribution ApS,BDO Statsautoriseret revisionsaktieselskab,,,,FrederiksvÃ¦rk,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HalsnÃ¦s,2016-12-31,2016-01-01,true,2017-06-01,KÃ¸benhavn,,,,urn:ofk:oid:24074057,indberetninger-20180424,2.5124211,33572204.0,,2018-03-28T21:44:42.970Z,2017-06-02T02:47:45.702Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-16-XQ,2017-06-02T02:47:45.878Z,,,,,1959845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
